net,length_um
dmem.ram\[11\]\[8\],37.7
dmem.ram\[57\]\[8\],37.68
_05696_,37.665
dmem.ram\[39\]\[5\],37.65
dmem.ram\[26\]\[6\],37.525
dmem.ram\[0\]\[2\],37.52
_05782_,37.48
_04887_,37.46
_01128_,37.44
_04693_,37.42
_06233_,37.4
_04197_,37.38
_06364_,37.36
_04735_,37.225
dmem.ram\[21\]\[3\],37.21
_04803_,37.2
if_id_reg.PC_Next_Out\[6\],37.18
_05926_,37.16
_04035_,37.135
_04554_,37.12
dmem.ram\[1\]\[4\],37.12
dmem.ram\[8\]\[9\],37.06
_06756_,37.02
_04768_,36.96
_03601_,36.88
dmem.ram\[25\]\[10\],36.88
dmem.ram\[36\]\[6\],36.85
_04570_,36.84
dmem.ram\[45\]\[3\],36.825
_03196_,36.78
dmem.ram\[11\]\[4\],36.78
dmem.ram\[5\]\[12\],36.78
dmem.ram\[1\]\[13\],36.76
_02422_,36.66
regfile.registerFile\[2\]\[0\],36.635
_06457_,36.58
dmem.ram\[30\]\[11\],36.57
dmem.ram\[35\]\[5\],36.56
_06379_,36.54
regfile.registerFile\[4\]\[14\],36.53
_03014_,36.52
_04663_,36.5
_06387_,36.44
dmem.ram\[27\]\[1\],36.44
regfile.registerFile\[0\]\[8\],36.44
dmem.ram\[30\]\[12\],36.43
dmem.ram\[49\]\[2\],36.38
_03781_,36.36
_04456_,36.36
_02136_,36.32
_04676_,36.3
dmem.ram\[48\]\[3\],36.3
_04398_,36.28
dmem.ram\[61\]\[13\],36.26
dmem.ram\[48\]\[11\],36.22
_06409_,36.2
dmem.ram\[5\]\[2\],36.18
_04900_,36.1
_02063_,36.08
if_id_reg.Instr_Out\[7\],36.06
_03815_,36.04
_06250_,35.98
_04053_,35.88
_05598_,35.86
_06192_,35.84
regfile.registerFile\[3\]\[4\],35.84
_05609_,35.82
dmem.ram\[0\]\[10\],35.82
_06705_,35.8
dmem.ram\[30\]\[8\],35.765
_04702_,35.76
dmem.ram\[28\]\[11\],35.76
dmem.ram\[20\]\[10\],35.74
dmem.ram\[7\]\[5\],35.74
dmem.ram\[63\]\[14\],35.7
dmem.ram\[62\]\[6\],35.685
_06928_,35.68
_05885_,35.6
dmem.ram\[17\]\[15\],35.6
dmem.ram\[18\]\[13\],35.6
dmem.ram\[18\]\[5\],35.585
dmem.ram\[55\]\[2\],35.56
_03977_,35.52
dmem.ram\[20\]\[15\],35.52
regfile.registerFile\[1\]\[12\],35.5
dmem.ram\[32\]\[11\],35.48
net211,35.48
dmem.ram\[48\]\[8\],35.47
dmem.ram\[10\]\[11\],35.465
_06432_,35.44
regfile.registerFile\[1\]\[9\],35.42
dmem.ram\[51\]\[12\],35.36
_02346_,35.34
dmem.ram\[9\]\[10\],35.33
_03333_,35.32
dmem.ram\[52\]\[4\],35.305
_02494_,35.3
_06687_,35.3
dmem.ram\[32\]\[6\],35.3
regfile.registerFile\[7\]\[8\],35.28
rr_ex_reg.RF_A2_Out\[1\],35.275
_05631_,35.26
dmem.ram\[45\]\[8\],35.26
_07021_,35.22
dmem.ram\[19\]\[12\],35.19
_02040_,35.18
_03368_,35.14
_06722_,35.14
dmem.ram\[54\]\[14\],35.1
net207,35.1
_03591_,35.06
dmem.ram\[12\]\[3\],35.05
mm_wb_reg.Rd_Data_Out_PR\[2\],35.04
dmem.ram\[40\]\[5\],35.02
_03804_,35.015
dmem.ram\[54\]\[6\],35
_04298_,34.99
dmem.ram\[21\]\[8\],34.985
dmem.ram\[54\]\[5\],34.95
_06341_,34.94
dmem.ram\[36\]\[12\],34.94
dmem.ram\[60\]\[3\],34.925
_03075_,34.9
_04177_,34.88
dmem.ram\[13\]\[14\],34.84
_06397_,34.82
_06681_,34.82
dmem.ram\[29\]\[10\],34.82
dmem.ram\[13\]\[8\],34.805
_02291_,34.8
dmem.ram\[31\]\[6\],34.76
_05780_,34.72
_06992_,34.68
_05674_,34.64
net245,34.64
dmem.ram\[52\]\[13\],34.62
dmem.ram\[48\]\[13\],34.6
dmem.ram\[1\]\[2\],34.56
dmem.ram\[31\]\[7\],34.56
_04411_,34.52
dmem.ram\[30\]\[7\],34.49
regfile.registerFile\[5\]\[8\],34.48
dmem.ram\[27\]\[8\],34.42
dmem.ram\[5\]\[8\],34.42
rr_ex_reg.RF_D2_Out\[10\],34.4
rr_ex_reg.RF_A1_Out\[1\],34.385
dmem.ram\[40\]\[2\],34.38
dmem.ram\[41\]\[15\],34.34
regfile.registerFile\[7\]\[4\],34.34
_05641_,34.32
_06766_,34.3
_04644_,34.26
_05883_,34.26
net52,34.26
_01668_,34.24
_05913_,34.22
dmem.ram\[57\]\[14\],34.22
dmem.ram\[49\]\[13\],34.19
_02482_,34.18
_05004_,34.175
dmem.ram\[31\]\[10\],34.14
_05705_,34.105
dmem.ram\[37\]\[10\],34.1
_04086_,34.08
_03268_,34.02
dmem.ram\[9\]\[4\],34
regfile.registerFile\[0\]\[7\],34
dmem.ram\[7\]\[7\],33.98
dmem.ram\[51\]\[2\],33.88
_03232_,33.86
dmem.ram\[29\]\[15\],33.86
_04370_,33.85
dmem.ram\[13\]\[10\],33.84
dmem.ram\[49\]\[5\],33.82
dmem.ram\[48\]\[10\],33.8
dmem.ram\[11\]\[9\],33.78
_03157_,33.73
_04703_,33.7
_05870_,33.7
dmem.ram\[61\]\[0\],33.7
dmem.ram\[26\]\[8\],33.585
dmem.ram\[37\]\[7\],33.48
dmem.ram\[47\]\[6\],33.48
_04859_,33.46
_05649_,33.42
dmem.ram\[24\]\[0\],33.42
_02610_,33.38
dmem.ram\[19\]\[8\],33.36
dmem.ram\[29\]\[11\],33.28
dmem.ram\[12\]\[10\],33.27
dmem.ram\[24\]\[7\],33.26
_05660_,33.24
_02980_,33.22
_04210_,33.22
_05832_,33.22
_04965_,33.12
dmem.ram\[23\]\[13\],33.1
dmem.ram\[25\]\[15\],33.085
rr_ex_reg.RF_D1_Out\[12\],33.06
dmem.ram\[40\]\[9\],33.04
regfile.registerFile\[3\]\[9\],33.04
_02682_,33.02
regfile.registerFile\[4\]\[12\],33.02
_06718_,32.98
dmem.ram\[54\]\[1\],32.9
dmem.ram\[47\]\[7\],32.88
dmem.ram\[61\]\[1\],32.87
_01686_,32.84
regfile.registerFile\[1\]\[10\],32.74
regfile.registerFile\[4\]\[0\],32.74
regfile.registerFile\[5\]\[2\],32.72
regfile.registerFile\[5\]\[15\],32.7
_06937_,32.68
dmem.ram\[20\]\[11\],32.68
_06896_,32.66
dmem.ram\[56\]\[0\],32.66
regfile.registerFile\[6\]\[5\],32.655
_02387_,32.62
_05712_,32.62
_03819_,32.6
regfile.registerFile\[4\]\[9\],32.6
_04997_,32.58
_02428_,32.56
dmem.ram\[55\]\[3\],32.56
rr_ex_reg.RF_D1_Out\[9\],32.55
if_id_reg.PC_Next_Out\[11\],32.54
dmem.ram\[12\]\[5\],32.525
_05557_,32.5
_06488_,32.5
regfile.registerFile\[1\]\[7\],32.49
_06690_,32.48
dmem.ram\[22\]\[8\],32.47
_04793_,32.465
_02962_,32.46
dmem.ram\[62\]\[15\],32.405
dmem.ram\[13\]\[11\],32.36
_06739_,32.34
dmem.ram\[52\]\[14\],32.26
dmem.ram\[59\]\[11\],32.26
_02736_,32.22
dmem.ram\[24\]\[2\],32.22
net1021,32.22
dmem.ram\[29\]\[5\],32.21
rr_ex_reg.RF_D2_Out\[8\],32.18
_03012_,32.16
_05903_,32.16
dmem.ram\[30\]\[6\],32.085
regfile.registerFile\[0\]\[9\],32.06
dmem.ram\[45\]\[11\],32.02
ex_mm_reg.Rd_Addr_Out_PR\[2\],32.02
regfile.registerFile\[0\]\[13\],32
_04591_,31.96
_07018_,31.96
dmem.ram\[0\]\[3\],31.96
dmem.ram\[28\]\[10\],31.96
ex_mm_reg.Rd_Data_Out_PR\[1\],31.96
dmem.ram\[12\]\[2\],31.93
if_id_reg.PC_Next_Out\[15\],31.92
regfile.registerFile\[5\]\[12\],31.92
dmem.ram\[43\]\[5\],31.91
regfile.registerFile\[6\]\[6\],31.885
dmem.ram\[18\]\[10\],31.865
dmem.ram\[0\]\[4\],31.86
dmem.ram\[17\]\[13\],31.84
imem.rom\[8\]\[8\],31.84
_06962_,31.82
dmem.ram\[51\]\[3\],31.82
_06917_,31.8
_06754_,31.78
_06910_,31.76
_04810_,31.74
_03066_,31.7
_04127_,31.7
_04513_,31.7
dmem.ram\[10\]\[15\],31.665
_02095_,31.66
_03000_,31.66
_04340_,31.66
_03920_,31.62
ex_mm_reg.Rd_Data_Out_PR\[11\],31.6
_06736_,31.595
dmem.ram\[28\]\[8\],31.585
_05763_,31.56
dmem.ram\[35\]\[13\],31.55
_05047_,31.42
mm_wb_reg.Rd_Data_Out_PR\[3\],31.36
regfile.registerFile\[2\]\[5\],31.35
_06176_,31.3
dmem.ram\[27\]\[6\],31.29
dmem.ram\[41\]\[5\],31.26
_02381_,31.24
_05721_,31.24
_06412_,31.24
_02625_,31.2
_03231_,31.2
dmem.ram\[16\]\[15\],31.2
imem.rom\[0\]\[0\],31.2
dmem.ram\[38\]\[3\],31.185
dmem.ram\[16\]\[5\],31.18
regfile.registerFile\[0\]\[12\],31.18
_02675_,31.14
_06713_,31.12
dmem.ram\[24\]\[6\],31.12
_04506_,31.1
dmem.ram\[16\]\[14\],31.08
regfile.registerFile\[7\]\[14\],31.08
dmem.ram\[25\]\[9\],31.06
dmem.ram\[28\]\[7\],31.06
_06698_,31.04
dmem.ram\[36\]\[11\],31.04
dmem.ram\[50\]\[5\],31.04
_06492_,31.02
_05686_,31
dmem.ram\[19\]\[14\],31
debug_mem_data[6],30.99
_04970_,30.98
dmem.ram\[16\]\[13\],30.96
_04962_,30.94
dmem.ram\[47\]\[2\],30.93
_02047_,30.92
dmem.ram\[41\]\[9\],30.895
dmem.ram\[53\]\[14\],30.88
dmem.ram\[10\]\[4\],30.845
dmem.ram\[49\]\[4\],30.82
dmem.ram\[21\]\[7\],30.8
dmem.ram\[43\]\[0\],30.8
dmem.ram\[60\]\[6\],30.8
dmem.ram\[26\]\[1\],30.775
_03158_,30.74
_04213_,30.74
dmem.ram\[60\]\[4\],30.71
dmem.ram\[47\]\[5\],30.7
_05734_,30.68
dmem.ram\[26\]\[9\],30.665
_02483_,30.66
dmem.ram\[1\]\[3\],30.66
_06733_,30.56
dmem.ram\[27\]\[7\],30.53
_04846_,30.52
imem.rom\[11\]\[4\],30.52
regfile.registerFile\[0\]\[10\],30.52
dmem.ram\[27\]\[2\],30.5
_03633_,30.46
dmem.ram\[23\]\[3\],30.46
dmem.ram\[27\]\[3\],30.45
regfile.registerFile\[2\]\[4\],30.42
dmem.ram\[12\]\[8\],30.375
_02029_,30.32
_04751_,30.28
dmem.ram\[33\]\[12\],30.26
_05779_,30.22
_06703_,30.2
dmem.ram\[20\]\[1\],30.2
_06895_,30.18
_03088_,30.16
_04316_,30.14
dmem.ram\[5\]\[1\],30.11
_06923_,30.1
dmem.ram\[63\]\[4\],30.1
dmem.ram\[39\]\[8\],30.08
regfile.registerFile\[5\]\[11\],30.06
regfile.registerFile\[0\]\[11\],30.04
regfile.registerFile\[7\]\[1\],30.02
dmem.ram\[21\]\[14\],30
dmem.ram\[61\]\[7\],30
dmem.ram\[51\]\[4\],29.98
dmem.ram\[14\]\[7\],29.97
dmem.ram\[51\]\[5\],29.96
dmem.ram\[51\]\[6\],29.95
dmem.ram\[29\]\[14\],29.94
dmem.ram\[52\]\[5\],29.885
_06738_,29.88
_04889_,29.86
imem.rom\[12\]\[3\],29.82
net455,29.82
dmem.ram\[24\]\[9\],29.78
_03603_,29.76
dmem.ram\[24\]\[1\],29.74
dmem.ram\[25\]\[6\],29.7
dmem.ram\[40\]\[3\],29.7
dmem.ram\[14\]\[8\],29.68
dmem.ram\[14\]\[10\],29.67
dmem.ram\[19\]\[11\],29.67
_06347_,29.66
regfile.registerFile\[4\]\[4\],29.66
dmem.ram\[12\]\[6\],29.645
_03981_,29.62
_05249_,29.62
dmem.ram\[33\]\[14\],29.62
_01637_,29.585
dmem.ram\[60\]\[15\],29.58
dmem.ram\[1\]\[10\],29.56
_02538_,29.54
_03884_,29.54
_04450_,29.52
_06946_,29.46
dmem.ram\[51\]\[13\],29.46
dmem.ram\[13\]\[9\],29.445
regfile.registerFile\[5\]\[4\],29.44
_04234_,29.42
dmem.ram\[63\]\[11\],29.4
_00219_,29.375
dmem.ram\[20\]\[9\],29.34
ex_mm_reg.Rd_Addr_Out_PR\[1\],29.34
regfile.registerFile\[3\]\[7\],29.34
dmem.ram\[30\]\[13\],29.325
_06218_,29.32
dmem.ram\[16\]\[7\],29.32
_03729_,29.28
_04800_,29.28
dmem.ram\[3\]\[11\],29.28
dmem.ram\[4\]\[4\],29.25
imem.rom\[5\]\[5\],29.24
net101,29.18
dmem.ram\[38\]\[15\],29.165
dmem.ram\[16\]\[12\],29.16
dmem.ram\[24\]\[3\],29.16
_04625_,29.14
_02424_,29.12
_03828_,29.12
dmem.ram\[58\]\[13\],29.12
regfile.registerFile\[1\]\[2\],29.12
_06443_,29.1
_02825_,29.08
dmem.ram\[55\]\[4\],29.08
regfile.registerFile\[6\]\[14\],29.065
_06307_,29.06
dmem.ram\[36\]\[5\],29.05
_05608_,29.04
dmem.ram\[53\]\[13\],29.04
regfile.registerFile\[5\]\[7\],29.02
_06369_,28.98
dmem.ram\[57\]\[3\],28.94
dmem.ram\[61\]\[6\],28.9
dmem.ram\[52\]\[15\],28.88
dmem.ram\[28\]\[4\],28.865
_04898_,28.84
_06438_,28.82
rr_ex_reg.cntrl_out\[9\],28.81
_06791_,28.8
dmem.ram\[19\]\[15\],28.8
dmem.ram\[60\]\[5\],28.78
dmem.ram\[6\]\[11\],28.725
_03796_,28.72
dmem.ram\[14\]\[12\],28.665
dmem.ram\[48\]\[5\],28.66
dmem.ram\[53\]\[3\],28.625
dmem.ram\[20\]\[8\],28.605
dmem.ram\[62\]\[5\],28.585
_02359_,28.58
_04557_,28.54
_00470_,28.525
dmem.ram\[60\]\[12\],28.52
regfile.registerFile\[2\]\[6\],28.52
imem.rom\[0\]\[7\],28.44
dmem.ram\[5\]\[13\],28.4
ex_mm_reg.Instr_Out\[13\],28.4
_03639_,28.38
_06911_,28.38
dmem.ram\[25\]\[1\],28.36
dmem.ram\[5\]\[0\],28.34
dmem.ram\[10\]\[13\],28.335
_04559_,28.32
_02117_,28.3
dmem.ram\[17\]\[7\],28.3
dmem.ram\[32\]\[5\],28.3
regfile.registerFile\[7\]\[15\],28.28
_06748_,28.24
dmem.ram\[29\]\[7\],28.22
imem.rom\[12\]\[0\],28.22
_04476_,28.2
_06714_,28.19
dmem.ram\[33\]\[3\],28.15
instr_wdata[10],28.13
_06355_,28.12
dmem.ram\[39\]\[13\],28.12
dmem.ram\[15\]\[13\],28.1
dmem.ram\[50\]\[4\],28.1
dmem.ram\[60\]\[7\],28.06
dmem.ram\[37\]\[6\],28.045
dmem.ram\[57\]\[7\],28.02
_02265_,28
_05382_,28
_06916_,28
dmem.ram\[6\]\[8\],27.99
_04203_,27.98
dmem.ram\[17\]\[4\],27.98
dmem.ram\[54\]\[0\],27.98
_06794_,27.96
dmem.ram\[46\]\[13\],27.96
dmem.ram\[8\]\[10\],27.96
_04722_,27.94
_03778_,27.9
dmem.ram\[8\]\[5\],27.9
dmem.ram\[42\]\[3\],27.82
_03960_,27.8
dmem.ram\[41\]\[14\],27.78
dmem.ram\[16\]\[11\],27.74
dmem.ram\[53\]\[10\],27.72
net551,27.72
_04130_,27.68
dmem.ram\[55\]\[15\],27.68
dmem.ram\[59\]\[8\],27.68
regfile.registerFile\[3\]\[14\],27.64
dmem.ram\[23\]\[9\],27.62
dmem.ram\[37\]\[14\],27.62
dmem.ram\[16\]\[4\],27.6
dmem.ram\[1\]\[9\],27.6
_06826_,27.56
dmem.ram\[39\]\[4\],27.53
dmem.ram\[13\]\[15\],27.52
_02245_,27.48
_06360_,27.46
dmem.ram\[11\]\[11\],27.46
regfile.registerFile\[5\]\[10\],27.46
dmem.ram\[19\]\[10\],27.44
regfile.registerFile\[3\]\[11\],27.44
_06403_,27.42
dmem.ram\[3\]\[8\],27.42
_06802_,27.4
_02196_,27.36
dmem.ram\[53\]\[11\],27.36
dmem.ram\[62\]\[13\],27.36
_06670_,27.34
regfile.registerFile\[6\]\[2\],27.34
dmem.ram\[12\]\[13\],27.32
dmem.ram\[5\]\[5\],27.305
_03051_,27.3
dmem.ram\[4\]\[15\],27.3
dmem.ram\[50\]\[12\],27.28
dmem.ram\[1\]\[15\],27.2
_05722_,27.16
regfile.registerFile\[3\]\[2\],27.16
dmem.ram\[23\]\[15\],27.14
dmem.ram\[23\]\[14\],27.08
dmem.ram\[33\]\[6\],27.06
imem.rom\[13\]\[0\],27.06
net203,27.06
_03608_,27.05
dmem.ram\[50\]\[14\],27.04
imem.rom\[13\]\[5\],27.02
dmem.ram\[38\]\[4\],27.01
dmem.ram\[34\]\[11\],26.995
dmem.ram\[53\]\[6\],26.98
dmem.ram\[63\]\[13\],26.98
_04904_,26.96
_06727_,26.96
dmem.ram\[12\]\[15\],26.92
dmem.ram\[45\]\[7\],26.9
dmem.ram\[50\]\[3\],26.9
dmem.ram\[13\]\[12\],26.88
dmem.ram\[0\]\[0\],26.82
imem.rom\[13\]\[15\],26.82
dmem.ram\[25\]\[7\],26.8
regfile.registerFile\[5\]\[1\],26.78
_03064_,26.775
_05039_,26.76
_02008_,26.74
dmem.ram\[61\]\[5\],26.74
_04599_,26.72
dmem.ram\[56\]\[2\],26.72
_02374_,26.7
_04931_,26.7
dmem.ram\[40\]\[4\],26.68
dmem.ram\[57\]\[10\],26.68
regfile.registerFile\[6\]\[8\],26.67
dmem.ram\[1\]\[6\],26.66
regfile.registerFile\[0\]\[6\],26.66
imem.rom\[10\]\[9\],26.645
_02543_,26.64
regfile.registerFile\[4\]\[6\],26.64
dmem.ram\[12\]\[9\],26.63
_04482_,26.62
_04841_,26.62
dmem.ram\[5\]\[4\],26.605
_04573_,26.6
_02085_,26.54
dmem.ram\[29\]\[8\],26.525
dmem.ram\[60\]\[14\],26.52
imem.rom\[9\]\[5\],26.52
rr_ex_reg.RF_D1_Out\[10\],26.52
dmem.ram\[33\]\[13\],26.5
regfile.registerFile\[3\]\[1\],26.5
regfile.registerFile\[2\]\[14\],26.47
regfile.registerFile\[1\]\[8\],26.46
dmem.ram\[51\]\[14\],26.44
dmem.ram\[9\]\[8\],26.44
imem.rom\[12\]\[2\],26.44
_04954_,26.32
net312,26.32
_04358_,26.3
dmem.ram\[52\]\[0\],26.3
_06715_,26.26
net1334,26.26
dmem.ram\[36\]\[3\],26.245
_03259_,26.24
_04085_,26.24
dmem.ram\[34\]\[3\],26.24
rr_ex_reg.RF_D2_Out\[4\],26.2
regfile.registerFile\[0\]\[4\],26.18
_05044_,26.17
rr_ex_reg.RF_D1_Out\[0\],26.17
dmem.ram\[1\]\[8\],26.14
dmem.ram\[37\]\[11\],26.14
dmem.ram\[50\]\[0\],26.14
net103,26.14
dmem.ram\[22\]\[6\],26.13
regfile.registerFile\[6\]\[15\],26.08
dmem.ram\[14\]\[5\],26.065
dmem.ram\[39\]\[10\],26.06
_04971_,26.03
dmem.ram\[54\]\[7\],26.025
_03058_,25.98
dmem.ram\[40\]\[13\],25.98
rr_ex_reg.RF_D2_Out\[7\],25.94
_04301_,25.93
_04926_,25.9
_06724_,25.9
_05713_,25.86
_06710_,25.85
_00648_,25.84
net395,25.83
_02552_,25.78
dmem.ram\[24\]\[5\],25.78
dmem.ram\[61\]\[11\],25.78
_02738_,25.76
dmem.ram\[4\]\[13\],25.76
imem.rom\[6\]\[13\],25.75
net204,25.74
dmem.ram\[29\]\[9\],25.725
dmem.ram\[53\]\[4\],25.725
dmem.ram\[63\]\[0\],25.72
dmem.ram\[52\]\[1\],25.7
_06415_,25.68
dmem.ram\[41\]\[11\],25.68
_02901_,25.66
dmem.ram\[8\]\[13\],25.66
dmem.ram\[26\]\[5\],25.645
_03707_,25.62
_07020_,25.56
dmem.ram\[21\]\[2\],25.56
dmem.ram\[12\]\[7\],25.545
regfile.registerFile\[1\]\[11\],25.54
dmem.ram\[6\]\[4\],25.53
dmem.ram\[40\]\[8\],25.52
imem.rom\[12\]\[4\],25.5
imem.rom\[14\]\[9\],25.485
_02704_,25.48
dmem.ram\[44\]\[3\],25.475
_04868_,25.44
_06357_,25.44
dmem.ram\[18\]\[15\],25.43
_03996_,25.42
_02074_,25.4
dmem.ram\[50\]\[1\],25.36
rr_ex_reg.RF_D2_Out\[15\],25.34
_05108_,25.32
_02544_,25.3
dmem.ram\[63\]\[6\],25.3
regfile.registerFile\[1\]\[6\],25.3
_05906_,25.28
dmem.ram\[8\]\[12\],25.28
_05888_,25.26
dmem.ram\[34\]\[9\],25.26
dmem.ram\[10\]\[5\],25.245
dmem.ram\[51\]\[7\],25.24
dmem.ram\[15\]\[14\],25.22
regfile.registerFile\[3\]\[12\],25.18
dmem.ram\[51\]\[11\],25.16
if_id_reg.Instr_Out\[8\],25.16
regfile.registerFile\[0\]\[5\],25.16
_03877_,25.14
dmem.ram\[5\]\[7\],25.14
dmem.ram\[8\]\[11\],25.14
dmem.ram\[1\]\[5\],25.1
dmem.ram\[23\]\[8\],25.1
dmem.ram\[28\]\[12\],25.08
dmem.ram\[54\]\[3\],25.08
_03038_,25.06
_04952_,25.06
_05762_,25.06
dmem.ram\[33\]\[5\],25.06
dmem.ram\[60\]\[11\],25.06
_06769_,25.04
_02748_,25.02
_06322_,25.02
imem.rom\[4\]\[0\],25.02
regfile.registerFile\[7\]\[3\],25
dmem.ram\[1\]\[7\],24.96
dmem.ram\[52\]\[3\],24.95
dmem.ram\[32\]\[2\],24.9
dmem.ram\[41\]\[6\],24.9
_06489_,24.89
_06922_,24.88
dmem.ram\[46\]\[12\],24.88
dmem.ram\[46\]\[3\],24.88
imem.rom\[10\]\[2\],24.845
_04584_,24.84
imem.rom\[1\]\[4\],24.84
_01949_,24.82
_03881_,24.8
_04279_,24.8
net95,24.8
regfile.registerFile\[6\]\[4\],24.78
dmem.ram\[34\]\[7\],24.76
dmem.ram\[39\]\[11\],24.76
dmem.ram\[3\]\[10\],24.72
dmem.ram\[18\]\[4\],24.705
_04175_,24.7
_06790_,24.7
regfile.registerFile\[6\]\[3\],24.7
_04857_,24.66
_06812_,24.65
dmem.ram\[59\]\[10\],24.64
dmem.ram\[7\]\[8\],24.64
if_id_reg.PC_Next_Out\[5\],24.64
_03258_,24.62
_02101_,24.6
_03062_,24.6
dmem.ram\[5\]\[14\],24.6
_05707_,24.58
_06418_,24.58
net197,24.56
_06931_,24.54
dmem.ram\[17\]\[11\],24.52
regfile.registerFile\[6\]\[13\],24.515
dmem.ram\[36\]\[4\],24.51
_06792_,24.5
_06816_,24.48
dmem.ram\[14\]\[15\],24.47
_02777_,24.46
dmem.ram\[0\]\[5\],24.46
_02758_,24.44
_02928_,24.42
_03338_,24.42
dmem.ram\[42\]\[0\],24.42
_02081_,24.4
_04226_,24.38
_04254_,24.38
dmem.ram\[25\]\[2\],24.38
_02765_,24.36
dmem.ram\[53\]\[15\],24.34
regfile.registerFile\[4\]\[10\],24.34
dmem.ram\[25\]\[4\],24.3
rr_ex_reg.RF_D1_Out\[3\],24.3
dmem.ram\[39\]\[12\],24.26
dmem.ram\[26\]\[4\],24.25
dmem.ram\[51\]\[15\],24.24
dmem.ram\[6\]\[9\],24.205
_06813_,24.18
dmem.ram\[49\]\[7\],24.18
regfile.registerFile\[1\]\[14\],24.18
dmem.ram\[59\]\[6\],24.16
dmem.ram\[17\]\[2\],24.12
dmem.ram\[49\]\[6\],24.12
ex_mm_reg.Rd_Data_Out_PR\[14\],24.12
_05930_,24.1
dmem.ram\[20\]\[2\],24.08
dmem.ram\[30\]\[5\],24.07
dmem.ram\[62\]\[14\],24.065
_02593_,24.06
dmem.ram\[38\]\[0\],24.055
dmem.ram\[14\]\[13\],24.045
_03109_,24.04
dmem.ram\[33\]\[10\],24.04
dmem.ram\[32\]\[0\],24.02
_04317_,24
dmem.ram\[4\]\[0\],24
_05897_,23.98
dmem.ram\[0\]\[13\],23.98
dmem.ram\[23\]\[12\],23.98
dmem.ram\[48\]\[4\],23.98
dmem.ram\[59\]\[5\],23.98
_04778_,23.96
_02353_,23.94
dmem.ram\[41\]\[4\],23.94
regfile.registerFile\[4\]\[11\],23.94
imem.rom\[6\]\[12\],23.91
imem.rom\[3\]\[7\],23.9
dmem.ram\[3\]\[9\],23.88
dmem.ram\[63\]\[1\],23.88
_04337_,23.86
_07019_,23.84
dmem.ram\[48\]\[15\],23.82
rr_ex_reg.RF_D2_Out\[0\],23.81
imem.rom\[4\]\[1\],23.8
dmem.ram\[45\]\[6\],23.79
dmem.ram\[41\]\[3\],23.78
dmem.ram\[9\]\[5\],23.76
dmem.ram\[6\]\[2\],23.755
dmem.ram\[11\]\[10\],23.75
dmem.ram\[4\]\[2\],23.74
_01962_,23.66
dmem.ram\[25\]\[8\],23.62
_04649_,23.6
dmem.ram\[45\]\[10\],23.56
_02294_,23.54
_06673_,23.54
dmem.ram\[52\]\[12\],23.52
dmem.ram\[24\]\[8\],23.5
dmem.ram\[53\]\[7\],23.5
dmem.ram\[10\]\[9\],23.485
dmem.ram\[4\]\[9\],23.48
_01760_,23.42
_02745_,23.42
_03099_,23.38
_04141_,23.38
_04979_,23.38
imem.rom\[0\]\[4\],23.38
_00925_,23.3
_03844_,23.3
_06288_,23.3
net200,23.3
dmem.ram\[20\]\[4\],23.285
dmem.ram\[7\]\[15\],23.28
_06749_,23.275
dmem.ram\[6\]\[7\],23.265
_03837_,23.26
_05928_,23.26
dmem.ram\[38\]\[14\],23.225
_04510_,23.22
_06926_,23.22
dmem.ram\[45\]\[5\],23.21
regfile.registerFile\[6\]\[10\],23.2
net198,23.19
_01126_,23.18
_04749_,23.18
dmem.ram\[14\]\[6\],23.17
dmem.ram\[30\]\[4\],23.12
dmem.ram\[17\]\[3\],23.1
dmem.ram\[48\]\[6\],23.1
dmem.ram\[9\]\[3\],23.1
mem_out_mux.sel,23.1
_02941_,23.04
_06185_,23.04
_06972_,23.04
dmem.ram\[39\]\[6\],23.04
imem.rom\[3\]\[5\],23.04
dmem.ram\[12\]\[12\],23.02
_01906_,22.98
_04173_,22.98
dmem.ram\[20\]\[14\],22.98
_03529_,22.92
dmem.ram\[11\]\[7\],22.92
imem.rom\[12\]\[6\],22.92
_04551_,22.9
dmem.ram\[12\]\[11\],22.9
dmem.ram\[15\]\[11\],22.88
dmem.ram\[42\]\[4\],22.88
imem.rom\[0\]\[5\],22.88
_02437_,22.86
_02420_,22.82
dmem.ram\[58\]\[1\],22.82
_02300_,22.8
_04737_,22.8
dmem.ram\[23\]\[0\],22.78
_05706_,22.76
net1101,22.76
_03614_,22.755
dmem.ram\[37\]\[5\],22.745
_05667_,22.74
_04922_,22.705
dmem.ram\[34\]\[8\],22.7
_04826_,22.66
dmem.ram\[40\]\[0\],22.66
dmem.ram\[38\]\[7\],22.65
dmem.ram\[10\]\[10\],22.645
dmem.ram\[11\]\[6\],22.64
dmem.ram\[45\]\[14\],22.64
_03052_,22.62
dmem.ram\[35\]\[12\],22.6
dmem.ram\[13\]\[3\],22.585
dmem.ram\[6\]\[14\],22.585
_02292_,22.58
_05907_,22.58
net1241,22.58
_02937_,22.56
dmem.ram\[56\]\[5\],22.54
if_id_reg.PC_Next_Out\[4\],22.52
dmem.ram\[21\]\[5\],22.505
_04925_,22.5
dmem.ram\[17\]\[5\],22.5
dmem.ram\[41\]\[10\],22.5
rr_ex_reg.RF_D1_Out\[11\],22.48
_03979_,22.46
dmem.ram\[49\]\[11\],22.44
imem.rom\[0\]\[2\],22.4
