net,length_um
_00144_,11.705
_01018_,11.705
_01645_,11.705
_02129_,11.705
_02633_,11.7
_03123_,11.7
_03250_,11.7
_06231_,11.7
_07784_,11.7
_08075_,11.7
id_rr_pipe_reg.pc_next_out\[11\],11.7
net454,11.7
net888,11.7
net974,11.7
net1469,11.7
net1547,11.7
net1657,11.7
_07179_,11.685
_08371_,11.685
_02338_,11.68
_04391_,11.68
_05225_,11.68
_05656_,11.68
net482,11.68
net1955,11.68
_08025_,11.67
_00090_,11.665
_02950_,11.66
_03954_,11.66
_05754_,11.66
_07219_,11.66
la_sa_lm_sm_block.reg_data_form_id_128\[91\],11.66
net44,11.66
net664,11.66
net1407,11.66
net151,11.655
_03906_,11.64
_02344_,11.62
_06727_,11.62
bht_lut.branchHistoryTable\[2\]\[3\],11.62
net826,11.62
net169,11.61
_01013_,11.6
_01442_,11.6
bht_lut.branchHistoryTable\[1\]\[7\],11.6
debug_reg_data[9],11.6
net397,11.6
instr_mem1.rom\[10\]\[4\],11.585
_02377_,11.58
_04557_,11.58
_04905_,11.58
_05671_,11.58
_07755_,11.58
net574,11.58
net789,11.58
net1192,11.58
_00267_,11.565
_01982_,11.565
_00027_,11.56
_02998_,11.56
_04979_,11.56
_02424_,11.54
_06862_,11.54
_07301_,11.54
_07616_,11.54
_08427_,11.54
_08482_,11.54
bht_lut.branchHistoryTable\[6\]\[12\],11.54
instr_mem1.rom\[13\]\[8\],11.54
instr_mem1.rom\[14\]\[6\],11.54
net1438,11.54
net1466,11.54
_01572_,11.525
_08451_,11.52
net320,11.52
net1500,11.52
_00121_,11.505
_00214_,11.505
_01424_,11.505
bht_lut.branchHistoryTable\[6\]\[9\],11.5
dmem.ram\[58\]\[6\],11.5
net1837,11.5
_02791_,11.48
_03617_,11.48
_03687_,11.48
net1100,11.48
net1554,11.48
net1855,11.48
net1974,11.48
_00240_,11.465
net317,11.46
net516,11.46
net797,11.46
_03112_,11.44
_03489_,11.44
bht_lut.branchHistoryTable\[4\]\[19\],11.44
bht_lut.branchHistoryTable\[6\]\[14\],11.44
net323,11.44
net1644,11.44
dmem.ram\[10\]\[2\],11.43
_00199_,11.425
_02949_,11.42
_02999_,11.42
_03183_,11.42
instr_mem1.rom\[11\]\[7\],11.42
instr_mem1.rom\[14\]\[9\],11.42
net559,11.42
net1115,11.42
_04971_,11.4
_05854_,11.4
_08495_,11.4
_01257_,11.395
_02631_,11.38
dmem.ram\[11\]\[8\],11.38
_01545_,11.375
_02880_,11.36
_03814_,11.36
_04095_,11.36
_06297_,11.36
_06715_,11.36
_07430_,11.36
net671,11.36
net761,11.36
net875,11.36
_07341_,11.345
_04004_,11.34
instr_mem1.rom\[11\]\[13\],11.34
net461,11.34
net981,11.34
net1412,11.34
_01121_,11.325
net1015,11.325
_05411_,11.32
_07891_,11.32
_08167_,11.32
id_rr_pipe_reg.instr_out\[8\],11.32
net179,11.32
net1098,11.32
net1947,11.32
_02939_,11.3
_08314_,11.3
dmem.ram\[11\]\[1\],11.3
dmem.ram\[43\]\[14\],11.3
id_rr_pipe_reg.pc_next_in\[3\],11.3
_00158_,11.285
_00663_,11.285
net581,11.285
_03864_,11.28
_04052_,11.28
_04609_,11.28
dmem.ram\[9\]\[3\],11.28
ex_mem_pipe_reg.RF_D2_Out\[3\],11.28
id_rr_pipe_reg.pc_next_in\[8\],11.28
net213,11.28
net943,11.28
_05078_,11.27
_02449_,11.26
_08143_,11.26
ex_mem_pipe_reg.ALU_Result_Out\[1\],11.26
net476,11.26
_01500_,11.245
instr_mem1.rom\[6\]\[1\],11.245
net604,11.245
_02754_,11.24
_03859_,11.24
_04736_,11.24
_06404_,11.24
_06415_,11.24
_06997_,11.24
_08162_,11.24
ir_port[11],11.24
net186,11.24
net412,11.24
net622,11.24
net1476,11.24
net1661,11.24
_03491_,11.22
_07444_,11.22
_08201_,11.22
net332,11.22
_00136_,11.205
_00184_,11.205
_00220_,11.205
_00735_,11.205
_01893_,11.205
_02544_,11.2
_02658_,11.2
_02749_,11.2
_03342_,11.2
_04002_,11.2
_04207_,11.2
_05716_,11.2
_06970_,11.2
_07048_,11.2
_07799_,11.2
_07900_,11.2
instr_mem1.rom\[11\]\[5\],11.2
la_sa_lm_sm_block.reg_index_lm_sm\[0\],11.2
net233,11.2
net469,11.2
_00062_,11.185
_00417_,11.185
_00432_,11.185
_01131_,11.165
_01992_,11.165
_02439_,11.16
_02691_,11.16
_02997_,11.16
_03100_,11.16
_03999_,11.16
_04932_,11.16
_05136_,11.16
_06210_,11.16
bht_lut.branchHistoryTable\[2\]\[2\],11.16
_02626_,11.14
_03797_,11.14
_08187_,11.14
net565,11.14
_02415_,11.12
_02491_,11.12
_04819_,11.12
_06198_,11.12
_06463_,11.12
_07335_,11.12
_08493_,11.12
instr_waddr[1],11.12
net824,11.12
net978,11.12
net1067,11.12
_01308_,11.105
instr_mem1.rom\[6\]\[7\],11.105
_04655_,11.1
net673,11.1
net1423,11.1
_00585_,11.085
_01225_,11.085
_02196_,11.08
_06623_,11.08
_08313_,11.08
dmem.ram\[15\]\[15\],11.08
dmem.ram\[17\]\[12\],11.08
dmem.ram\[17\]\[13\],11.08
instr_mem1.rom\[9\]\[5\],11.08
net987,11.08
net1036,11.08
net1596,11.08
_07496_,11.07
_01624_,11.06
_01836_,11.06
net1708,11.06
_01168_,11.055
_04091_,11.04
_04260_,11.04
_05812_,11.04
_05860_,11.04
dmem.ram\[5\]\[5\],11.04
instr_mem1.rom\[5\]\[11\],11.04
net621,11.04
net1204,11.04
net1729,11.04
_02170_,11.02
_02849_,11.02
_07066_,11.02
net1215,11.02
net1527,11.02
net1757,11.02
net1956,11.02
instr_mem1.rom\[2\]\[5\],11.01
_02444_,11
_05008_,11
_08410_,11
net478,11
net1979,11
_04889_,10.98
_05640_,10.98
_07453_,10.98
net42,10.98
net1352,10.98
_01676_,10.965
_02120_,10.965
_04337_,10.96
_05934_,10.96
_08044_,10.96
_08294_,10.96
_08312_,10.96
bht_lut.branchHistoryTable\[0\]\[0\],10.96
id_rr_pipe_reg.instr_out\[11\],10.96
net365,10.96
net774,10.96
_00763_,10.945
_04770_,10.94
_08334_,10.94
net467,10.94
net1512,10.94
_03447_,10.92
_05373_,10.92
_07147_,10.92
dmem.ram\[10\]\[14\],10.92
dmem.ram\[47\]\[7\],10.92
net754,10.92
net762,10.92
_04012_,10.9
_05171_,10.9
net222,10.9
net391,10.9
net833,10.9
net1142,10.9
net1169,10.9
_00216_,10.885
_02304_,10.88
_02543_,10.88
_03026_,10.88
_03753_,10.88
_05815_,10.88
_06025_,10.88
_08339_,10.88
_03824_,10.86
_03840_,10.86
_05781_,10.86
_07215_,10.86
_07378_,10.86
_07844_,10.86
bht_lut.branchHistoryTable\[3\]\[10\],10.86
bht_lut.branchHistoryTable\[4\]\[4\],10.86
_00024_,10.845
_00209_,10.845
_03271_,10.84
_07271_,10.84
dmem.ram\[58\]\[0\],10.84
_00124_,10.825
_00809_,10.825
_01829_,10.82
_02225_,10.82
_02560_,10.82
_03657_,10.82
_04099_,10.82
_04646_,10.82
_04843_,10.82
_04880_,10.82
_05016_,10.82
_05259_,10.82
_05790_,10.82
_06253_,10.82
_08344_,10.82
_00257_,10.805
_03337_,10.8
_05689_,10.8
_05898_,10.8
instr_mem1.rom\[7\]\[2\],10.8
_01146_,10.785
_02098_,10.785
_02659_,10.78
_03047_,10.78
_03631_,10.78
_04824_,10.78
_06389_,10.78
_07344_,10.78
_07825_,10.78
_07866_,10.78
net550,10.78
_00211_,10.765
_01258_,10.765
_02219_,10.76
_02946_,10.76
_03940_,10.76
_06353_,10.76
_07423_,10.76
net286,10.76
net489,10.76
_00226_,10.745
_01005_,10.745
_01110_,10.745
_01235_,10.745
_02131_,10.745
_02340_,10.74
_02584_,10.74
_04477_,10.74
_04827_,10.74
_04947_,10.74
_06733_,10.74
_06889_,10.74
_06960_,10.74
_07044_,10.74
_07210_,10.74
_07491_,10.74
_07817_,10.74
_07874_,10.74
_08061_,10.74
bht_lut.branchHistoryTable\[3\]\[1\],10.74
net1601,10.74
_00855_,10.725
_03701_,10.72
_05938_,10.72
_08241_,10.72
dmem.ram\[3\]\[1\],10.72
_00356_,10.705
_03245_,10.7
_03293_,10.7
_03636_,10.7
_04495_,10.7
_04665_,10.7
_04867_,10.7
_05531_,10.7
_08168_,10.7
_08471_,10.7
net694,10.7
net951,10.7
_00342_,10.685
_08398_,10.68
dmem.ram\[42\]\[4\],10.68
net860,10.68
net1053,10.68
net1236,10.68
net1291,10.68
net1458,10.68
_00261_,10.665
_01249_,10.665
_02459_,10.66
_03378_,10.66
_03663_,10.66
_04871_,10.66
_05208_,10.66
_07742_,10.66
_07744_,10.66
_07827_,10.66
_08207_,10.66
_08390_,10.66
instr_mem1.rom\[13\]\[2\],10.66
instr_mem1.rom\[9\]\[3\],10.66
instr_mem1.rom\[9\]\[4\],10.66
_02136_,10.645
_02859_,10.64
_03582_,10.64
_07793_,10.64
net428,10.64
net646,10.64
net749,10.64
net793,10.64
net835,10.64
net979,10.64
net1326,10.64
net1340,10.64
_00243_,10.625
_03254_,10.62
_05495_,10.62
bht_lut.branchHistoryTable\[7\]\[3\],10.62
dmem.ram\[25\]\[6\],10.62
instr_mem1.rom\[15\]\[1\],10.62
instr_mem1.rom\[15\]\[2\],10.62
net659,10.62
net1575,10.62
_01628_,10.605
_02102_,10.6
_02321_,10.6
_03477_,10.6
_08462_,10.6
net1572,10.6
_02211_,10.58
net1386,10.58
_01747_,10.575
_01722_,10.565
_01845_,10.565
_02032_,10.56
_04040_,10.56
_06136_,10.56
bht_lut.branchHistoryTable\[1\]\[6\],10.56
net1054,10.56
_02843_,10.54
_02867_,10.54
_08166_,10.54
_08411_,10.54
net289,10.54
net386,10.54
instr_mem1.rom\[6\]\[15\],10.525
_07244_,10.52
instr_mem1.rom\[12\]\[15\],10.52
_00208_,10.505
_00449_,10.505
_00919_,10.505
_01228_,10.505
dmem.ram\[18\]\[4\],10.505
_02199_,10.5
_06919_,10.5
_08221_,10.5
bht_lut.branchHistoryTable\[5\]\[4\],10.5
instr_mem1.rom\[12\]\[5\],10.5
instr_mem1.rom\[15\]\[5\],10.5
_06249_,10.48
_02310_,10.46
_03128_,10.46
_03129_,10.46
_07931_,10.46
dmem.ram\[11\]\[12\],10.46
net395,10.46
net539,10.46
net1579,10.46
net1674,10.46
_00091_,10.445
_03764_,10.44
_04875_,10.44
_04991_,10.44
_05599_,10.44
_07091_,10.44
_07298_,10.44
_07735_,10.44
debug_mem_data[10],10.44
debug_mem_data[1],10.44
instr_mem1.rom\[13\]\[15\],10.44
ir_port[9],10.44
net237,10.44
net311,10.44
net335,10.44
net421,10.44
net606,10.44
net716,10.44
net751,10.44
net1529,10.44
net1617,10.44
net1643,10.44
net1978,10.44
_02992_,10.42
_03496_,10.42
_08286_,10.42
net790,10.42
net1369,10.42
instr_wdata[6],10.41
_02745_,10.4
_03033_,10.4
_03939_,10.4
_04533_,10.4
_06991_,10.4
_08212_,10.4
instr_mem1.rom\[13\]\[7\],10.4
instr_mem1.rom\[3\]\[1\],10.4
net63,10.4
net1762,10.4
_00583_,10.385
_00632_,10.385
_01679_,10.385
_01715_,10.385
_01917_,10.385
_02830_,10.38
_03333_,10.38
_05545_,10.38
_00032_,10.365
_00846_,10.365
_01355_,10.365
_01409_,10.365
_02478_,10.36
_03230_,10.36
_03693_,10.36
_03837_,10.36
_06879_,10.36
net52,10.36
_05439_,10.34
_06330_,10.34
_07097_,10.34
net275,10.34
net382,10.34
net1365,10.34
_03051_,10.32
_03387_,10.32
_03778_,10.32
_04033_,10.32
_04663_,10.32
_04674_,10.32
_05131_,10.32
_05557_,10.32
_06225_,10.32
_07851_,10.32
_08176_,10.32
net398,10.32
net643,10.32
net648,10.32
net758,10.32
net924,10.32
net1125,10.32
net1255,10.32
net1267,10.32
net1333,10.32
net1517,10.32
net1533,10.32
net1716,10.32
net1726,10.32
net1865,10.32
debug_mem_addr[2],10.31
_00408_,10.305
_01333_,10.305
_01426_,10.305
ex_mem_pipe_reg.Instr_Out\[5\],10.305
_04886_,10.3
_08510_,10.3
id_rr_pipe_reg.pc_out\[9\],10.3
la_sa_lm_sm_block.reg_data_form_id_128\[93\],10.3
_00198_,10.285
_00880_,10.285
_01266_,10.285
dmem.ram\[46\]\[15\],10.285
_02586_,10.28
_03157_,10.28
_03313_,10.28
_03856_,10.28
_03886_,10.28
_03916_,10.28
_04038_,10.28
_04739_,10.28
_06969_,10.28
_07911_,10.28
_08117_,10.28
bht_lut.branchHistoryTable\[2\]\[4\],10.28
bht_lut.branchHistoryTable\[7\]\[4\],10.28
net208,10.28
net278,10.28
net1468,10.28
net1497,10.28
net1959,10.28
id_rr_pipe_reg.spec_taken_in,10.275
instr_mem1.rom\[6\]\[11\],10.27
_02526_,10.26
_02823_,10.26
_02899_,10.26
_08426_,10.26
dmem.ram\[23\]\[13\],10.26
net481,10.26
dmem.ram\[14\]\[9\],10.245
net525,10.245
_02309_,10.24
_02432_,10.24
_05246_,10.24
_07113_,10.24
_07771_,10.24
_08090_,10.24
_08341_,10.24
_00149_,10.225
net928,10.22
_01682_,10.205
_03860_,10.2
_04406_,10.2
_05740_,10.2
_05786_,10.2
_06120_,10.2
_07627_,10.2
debug_mem_addr[0],10.2
debug_mem_addr[5],10.2
dmem.ram\[5\]\[11\],10.2
instr_mem1.rom\[5\]\[14\],10.2
instr_waddr[2],10.2
instr_wdata[13],10.2
net1218,10.2
_00030_,10.18
_02886_,10.18
_05420_,10.18
net678,10.18
net988,10.18
net1074,10.18
net1139,10.18
net1442,10.18
_06807_,10.16
dmem.ram\[36\]\[12\],10.16
instr_mem1.rom\[13\]\[11\],10.16
_00215_,10.145
_01230_,10.145
_02011_,10.145
_02115_,10.145
_07473_,10.14
bht_lut.branchHistoryTable\[5\]\[0\],10.14
dmem.ram\[39\]\[6\],10.12
net632,10.12
net1163,10.12
net1816,10.12
_07321_,10.115
_00182_,10.105
_00255_,10.105
_00403_,10.105
_00876_,10.105
_01920_,10.105
_03055_,10.1
_03302_,10.1
_03946_,10.1
_07148_,10.1
_08464_,10.1
net887,10.1
net1136,10.1
net1321,10.1
net1866,10.1
_02794_,10.08
_04581_,10.08
_07439_,10.08
bht_lut.branchHistoryTable\[4\]\[14\],10.08
instr_mem1.rom\[3\]\[14\],10.08
net501,10.08
net1096,10.08
_01634_,10.075
_00172_,10.065
_01259_,10.065
_02213_,10.06
_08465_,10.06
net1957,10.06
net1976,10.06
_00604_,10.045
_00890_,10.045
_01719_,10.045
_01956_,10.045
_02090_,10.045
_04489_,10.04
_07225_,10.04
_08352_,10.04
bht_lut.branchHistoryTable\[5\]\[10\],10.04
net1445,10.04
net1934,10.04
_03340_,10.025
_05331_,10.02
_01224_,10.005
_01132_,10
_07542_,10
bht_lut.branchHistoryTable\[4\]\[2\],10
instr_mem1.rom\[7\]\[3\],10
net410,10
net504,10
net1177,10
net1240,10
_00116_,9.985
_01929_,9.985
_02464_,9.98
_02996_,9.98
_03370_,9.98
_05519_,9.98
_08073_,9.98
debug_mem_data[4],9.98
debug_reg_data[14],9.98
ir_port[8],9.98
net279,9.98
net377,9.98
net614,9.98
net242,9.96
_00031_,9.945
_02440_,9.94
_02527_,9.94
_02765_,9.94
_03145_,9.94
_03155_,9.94
_03728_,9.94
_03766_,9.94
_06206_,9.94
_06839_,9.94
_07116_,9.94
_08349_,9.94
_08409_,9.94
bht_lut.branchHistoryTable\[3\]\[9\],9.94
net142,9.94
net266,9.94
net502,9.94
net1607,9.94
dmem.ram\[2\]\[4\],9.935
_00104_,9.925
_00183_,9.925
_00321_,9.925
_01559_,9.925
_01740_,9.92
_02792_,9.92
_07685_,9.92
bht_lut.branchHistoryTable\[4\]\[0\],9.92
id_rr_pipe_reg.pc_out\[1\],9.92
instr_mem1.rom\[14\]\[10\],9.92
_00647_,9.915
_00204_,9.905
_00276_,9.905
_00539_,9.905
_01079_,9.905
_01639_,9.905
_01744_,9.905
_01098_,9.9
_02531_,9.9
_03176_,9.9
_04431_,9.9
_04568_,9.9
_04755_,9.9
_05063_,9.9
_06066_,9.9
_06133_,9.9
instr_mem1.rom\[7\]\[13\],9.9
instr_mem1.rom\[7\]\[6\],9.9
dmem.ram\[43\]\[1\],9.895
_03972_,9.88
_06647_,9.88
_06755_,9.88
_07012_,9.88
_07021_,9.88
_08024_,9.88
debug_mem_data[11],9.88
net1907,9.88
_00244_,9.865
_01332_,9.865
_01403_,9.865
_01464_,9.865
_01649_,9.865
_01868_,9.865
_02675_,9.86
_02956_,9.86
_03058_,9.86
_03386_,9.86
_03752_,9.86
_03932_,9.86
_04395_,9.86
_05031_,9.86
_07324_,9.86
_07861_,9.86
_08049_,9.86
carry_flag_port,9.86
instr_mem1.rom\[3\]\[3\],9.86
net269,9.86
net352,9.86
net380,9.86
net430,9.86
net777,9.86
net1017,9.86
net1347,9.86
net1553,9.86
net1710,9.86
net1849,9.86
_02874_,9.84
_07326_,9.84
bht_lut.branchHistoryTable\[4\]\[12\],9.84
dmem.ram\[49\]\[15\],9.84
net1007,9.84
net1134,9.84
_00084_,9.835
_02423_,9.82
_02458_,9.82
_02679_,9.82
_02885_,9.82
_02910_,9.82
_03527_,9.82
_04075_,9.82
_04810_,9.82
_04870_,9.82
_06678_,9.82
_06941_,9.82
_07815_,9.82
_07920_,9.82
_07933_,9.82
_08317_,9.82
alu_control.ALUControlIn\[5\],9.82
net524,9.82
net1110,9.82
_06792_,9.81
_01980_,9.8
_03822_,9.8
_08156_,9.8
_01233_,9.785
net112,9.785
_03214_,9.78
_05759_,9.78
_06103_,9.78
_06161_,9.78
_06945_,9.78
_03819_,9.76
_08242_,9.76
net1021,9.76
net1251,9.76
net1402,9.76
net1422,9.76
net1436,9.76
net1486,9.76
net1523,9.76
_01044_,9.745
_02476_,9.74
_02877_,9.74
_03741_,9.74
bht_lut.branchHistoryTable\[1\]\[3\],9.74
instr_we,9.74
la_sa_lm_sm_block.reg_data_form_id_128\[45\],9.74
net847,9.74
net1516,9.74
_01232_,9.72
_05578_,9.72
_06804_,9.72
_06859_,9.72
alu_control.instr\[4\],9.72
net904,9.72
net1305,9.72
net1465,9.72
net1718,9.72
net1840,9.72
_03218_,9.7
_04139_,9.7
_05050_,9.7
_07668_,9.7
_08131_,9.7
_08306_,9.7
bht_lut.branchHistoryTable\[7\]\[6\],9.7
net570,9.7
net1693,9.7
_00085_,9.685
_00522_,9.685
net126,9.685
_01137_,9.68
_07236_,9.68
_08454_,9.68
_01085_,9.665
_02798_,9.66
_05168_,9.66
_05855_,9.66
_07605_,9.66
net1359,9.66
net1371,9.66
net1374,9.66
net1526,9.66
net1652,9.66
net1960,9.66
_00268_,9.645
_00537_,9.645
_01588_,9.645
_01726_,9.645
_02406_,9.64
_04039_,9.64
_04050_,9.64
_07836_,9.64
la_sa_lm_sm_block.reg_data_form_id_128\[90\],9.64
net1266,9.64
_00915_,9.635
_00319_,9.625
_05491_,9.62
_05771_,9.62
_08185_,9.62
instr_mem1.rom\[15\]\[12\],9.62
net1197,9.62
net1241,9.62
_00293_,9.605
_00474_,9.605
_02040_,9.605
_02790_,9.6
_07173_,9.6
net40,9.6
net1085,9.6
_00080_,9.585
_00814_,9.585
_01647_,9.585
instr_mem1.rom\[14\]\[1\],9.585
_01990_,9.58
_02884_,9.58
_07278_,9.58
_08353_,9.58
net1168,9.58
_07416_,9.57
_05100_,9.56
dmem.ram\[28\]\[13\],9.56
net1817,9.56
_00170_,9.545
_00931_,9.545
_06298_,9.54
net184,9.54
net691,9.54
net696,9.54
net769,9.54
net837,9.54
_02250_,9.535
_02900_,9.535
_04298_,9.52
_05032_,9.52
debug_mem_data[8],9.52
debug_reg_data[15],9.52
debug_reg_data[7],9.52
ir_port[13],9.52
ir_port[4],9.52
ir_port[6],9.52
pc_out_port[0],9.52
pc_out_port[5],9.52
pc_out_port[6],9.52
pc_out_port[7],9.52
pc_out_port[8],9.52
net326,9.52
net506,9.52
net584,9.52
net681,9.52
net704,9.52
net766,9.52
net821,9.52
net1311,9.52
net1421,9.52
net1598,9.52
_01769_,9.505
_02408_,9.5
_06280_,9.5
_07330_,9.5
_07533_,9.5
net190,9.5
net306,9.5
_00023_,9.485
_00929_,9.485
_02771_,9.48
_02984_,9.48
_05021_,9.48
_07732_,9.48
_07919_,9.48
_08149_,9.48
id_rr_pipe_reg.instr_out\[6\],9.48
net566,9.48
net1042,9.48
_00106_,9.465
_00807_,9.465
_01497_,9.465
_01491_,9.46
_06266_,9.46
_08223_,9.46
alu_control.ALUControlIn\[4\],9.46
net894,9.46
_00453_,9.445
_01439_,9.445
_01463_,9.445
_02158_,9.445
_01030_,9.44
_04041_,9.44
_04232_,9.44
_05881_,9.44
_06665_,9.44
_06905_,9.44
net401,9.44
_01796_,9.425
_00225_,9.42
_02559_,9.42
_02593_,9.42
_03708_,9.42
_03768_,9.42
_03949_,9.42
_03973_,9.42
_04006_,9.42
_06654_,9.42
_06848_,9.42
_06930_,9.42
_06961_,9.42
_07115_,9.42
_08053_,9.42
_08139_,9.42
bht_lut.branchHistoryTable\[1\]\[2\],9.42
bht_lut.branchHistoryTable\[7\]\[0\],9.42
net1851,9.42
net1881,9.42
net1963,9.42
_01141_,9.405
_01200_,9.405
_01702_,9.405
_02027_,9.405
_02374_,9.4
_02505_,9.4
_03296_,9.4
_06910_,9.4
_07791_,9.4
dmem.ram\[35\]\[8\],9.4
net1181,9.4
net1301,9.4
net1309,9.4
net1362,9.4
net1382,9.4
net1545,9.4
net1845,9.4
net1861,9.4
net1869,9.4
net1880,9.4
_06276_,9.395
_00315_,9.385
_01828_,9.38
_02570_,9.38
_03326_,9.38
_03772_,9.38
_06020_,9.38
_01699_,9.365
_02174_,9.36
_02699_,9.36
_02988_,9.36
_03064_,9.36
_04825_,9.36
_04969_,9.36
_05139_,9.36
_06030_,9.36
_06962_,9.36
_07776_,9.36
_07886_,9.36
_08175_,9.36
instr_mem1.rom\[15\]\[0\],9.36
la_sa_lm_sm_block.reg_data_form_id_128\[95\],9.36
net145,9.36
net823,9.36
net828,9.36
net1615,9.36
dmem.ram\[2\]\[10\],9.355
_00113_,9.34
_02803_,9.34
_03107_,9.34
_06866_,9.34
_07848_,9.34
_08124_,9.34
_08441_,9.34
net1791,9.33
_03705_,9.32
_04187_,9.32
_04383_,9.32
_04797_,9.32
_04861_,9.32
_05041_,9.32
_06344_,9.32
_06939_,9.32
net1179,9.32
_01804_,9.3
_02612_,9.3
_02981_,9.3
_07105_,9.3
net845,9.3
net1037,9.3
net1058,9.3
net1226,9.3
net1229,9.3
net1400,9.3
net1464,9.3
_00105_,9.285
_01264_,9.285
_01616_,9.285
_02177_,9.28
_04966_,9.28
_07029_,9.28
_07141_,9.28
_07151_,9.28
bht_lut.branchHistoryTable\[0\]\[16\],9.28
bht_lut.branchHistoryTable\[3\]\[3\],9.28
dmem.ram\[60\]\[10\],9.28
instr_mem1.rom\[1\]\[6\],9.28
instr_mem1.rom\[9\]\[6\],9.28
net1631,9.28
net1953,9.28
_02370_,9.26
_02810_,9.26
_03957_,9.26
_07482_,9.26
net1489,9.26
net1603,9.26
net1764,9.26
_00702_,9.245
_01231_,9.245
net116,9.245
net118,9.245
net122,9.245
net128,9.245
net362,9.245
net459,9.245
net468,9.245
net477,9.245
net558,9.245
net599,9.245
_02604_,9.24
_02953_,9.24
_05845_,9.24
dmem.ram\[11\]\[0\],9.24
dmem.ram\[7\]\[5\],9.24
net805,9.24
net1043,9.24
_00826_,9.235
_04375_,9.235
_00094_,9.225
_01010_,9.225
_01437_,9.225
_01869_,9.225
_02002_,9.225
net498,9.225
debug_mem_addr[4],9.21
_00896_,9.205
_04162_,9.2
_07418_,9.2
net1026,9.2
net1297,9.2
net1758,9.2
net1789,9.2
_00093_,9.185
_00280_,9.185
_01533_,9.185
_03571_,9.18
_04019_,9.18
_06446_,9.18
_06663_,9.18
_07104_,9.18
_08443_,9.18
net653,9.18
net741,9.18
net846,9.18
net1814,9.18
net1964,9.18
_00525_,9.16
_02253_,9.16
_02556_,9.16
_02955_,9.16
_03400_,9.16
_08430_,9.16
net806,9.16
_00743_,9.145
_01411_,9.145
_05772_,9.14
_06061_,9.14
_06076_,9.14
instr_mem1.rom\[12\]\[3\],9.14
_00146_,9.125
_00527_,9.125
_00806_,9.125
_00808_,9.125
_02133_,9.125
dmem.ram\[46\]\[1\],9.125
_00142_,9.12
_05729_,9.12
_06090_,9.12
dmem.ram\[39\]\[14\],9.12
instr_mem1.rom\[15\]\[7\],9.12
instr_mem1.rom\[7\]\[8\],9.12
net271,9.12
_06456_,9.1
_00720_,9.085
_01309_,9.085
_01766_,9.085
_00630_,9.08
_01031_,9.08
_05468_,9.08
_05958_,9.08
_08045_,9.08
instr_mem1.rom\[13\]\[5\],9.08
la_sa_lm_sm_block.reg_data_form_id_128\[13\],9.08
net445,9.08
net722,9.08
net755,9.08
net1028,9.08
net1044,9.08
_03765_,9.06
_03937_,9.06
_04001_,9.06
_04896_,9.06
_05158_,9.06
_07085_,9.06
_07452_,9.06
_07763_,9.06
_08055_,9.06
_08512_,9.06
id_rr_pipe_reg.instr_out\[1\],9.06
instr_mem1.rom\[9\]\[7\],9.06
net166,9.06
net350,9.06
net355,9.06
net655,9.06
net949,9.06
net1152,9.06
net1285,9.06
_00476_,9.045
_01401_,9.045
_01716_,9.045
_02650_,9.04
_03301_,9.04
_03943_,9.04
_07519_,9.04
_08287_,9.04
_01268_,9.025
_01636_,9.025
_01638_,9.025
_01799_,9.025
_01926_,9.025
_02646_,9.02
_03900_,9.02
_04748_,9.02
_05774_,9.02
_06950_,9.02
_07102_,9.02
_07394_,9.02
_08331_,9.02
bht_lut.branchHistoryTable\[5\]\[15\],9.02
bht_lut.branchHistoryTable\[7\]\[15\],9.02
instr_mem1.rom\[13\]\[6\],9.02
net281,9.02
net373,9.02
net728,9.02
_06576_,9
_08195_,8.99
_00236_,8.985
_00416_,8.985
_00816_,8.985
_00868_,8.985
_01203_,8.985
_01592_,8.985
_02088_,8.985
_00672_,8.98
_02184_,8.98
_02293_,8.98
_03161_,8.98
_03369_,8.98
_03513_,8.98
_04554_,8.98
_04848_,8.98
_05061_,8.98
_05541_,8.98
_05682_,8.98
_07487_,8.98
_07883_,8.98
_08085_,8.98
instr_mem1.rom\[9\]\[11\],8.98
net1686,8.98
_07461_,8.965
_01024_,8.96
_01095_,8.96
_02420_,8.96
_02471_,8.96
_02784_,8.96
_06467_,8.96
_06857_,8.96
debug_mem_data[0],8.96
net394,8.96
net718,8.96
_01656_,8.945
_01751_,8.945
_01810_,8.945
_01879_,8.945
instr_mem1.rom\[2\]\[8\],8.945
_02549_,8.94
_03141_,8.94
_03827_,8.94
_06653_,8.94
_06816_,8.94
_06914_,8.94
_06935_,8.94
_07038_,8.94
_07282_,8.94
_07392_,8.94
_07835_,8.94
_08107_,8.94
_08376_,8.94
id_rr_pipe_reg.pc_out\[10\],8.94
net46,8.94
net438,8.94
net493,8.94
net935,8.94
net1467,8.94
net1490,8.94
net1519,8.94
net1540,8.94
net1585,8.94
net1594,8.94
net1715,8.94
net1730,8.94
net1868,8.94
_08327_,8.92
instr_mem1.rom\[15\]\[8\],8.92
instr_mem1.rom\[15\]\[9\],8.92
_00224_,8.905
_01560_,8.905
instr_mem1.rom\[2\]\[11\],8.905
_02793_,8.9
_03184_,8.9
_03261_,8.9
_03383_,8.9
_05037_,8.9
_05386_,8.9
_07213_,8.9
_07863_,8.9
bht_lut.branchHistoryTable\[0\]\[5\],8.9
net1154,8.9
net1809,8.9
net1815,8.9
_02217_,8.88
_03826_,8.88
_00307_,8.865
_00579_,8.865
_00953_,8.865
_01721_,8.865
