net,length_um
_07780_,52.83
_08075_,52.8
dmem.ram\[20\]\[1\],52.78
_03771_,52.74
clknet_leaf_46_clk,52.72
_07662_,52.68
_03228_,52.62
dmem.ram\[58\]\[8\],52.62
_02118_,52.6
_04099_,52.6
_06846_,52.52
dmem.ram\[57\]\[4\],52.52
_03176_,52.46
dmem.ram\[60\]\[11\],52.42
_03139_,52.4
dmem.ram\[29\]\[13\],52.38
_06995_,52.35
dmem.ram\[37\]\[10\],52.3
dmem.ram\[28\]\[12\],52.295
dmem.ram\[13\]\[1\],52.28
dmem.ram\[58\]\[10\],52.18
_04240_,52.16
clknet_leaf_185_clk,52.16
clknet_leaf_170_clk,52.14
_04515_,52.13
clknet_leaf_208_clk,52.13
_05169_,52.12
dmem.ram\[24\]\[1\],52.12
_04706_,52.1
_02713_,52.08
clknet_leaf_137_clk,52.055
dmem.ram\[38\]\[1\],52.005
_06801_,51.94
dmem.ram\[20\]\[12\],51.9
_07068_,51.88
_01776_,51.84
_04523_,51.84
_05702_,51.84
_03219_,51.82
clknet_leaf_60_clk,51.82
_07539_,51.805
_07729_,51.76
_05274_,51.72
dmem.ram\[52\]\[14\],51.72
_03165_,51.695
_07719_,51.68
clknet_leaf_135_clk,51.68
mm_wb_reg.Rd_Data_Out_PR\[10\],51.64
clknet_leaf_19_clk,51.62
dmem.ram\[39\]\[4\],51.6
_03159_,51.56
_04935_,51.56
_07086_,51.56
clknet_leaf_106_clk,51.56
_03144_,51.54
_02334_,51.5
_04875_,51.48
_04232_,51.42
dmem.ram\[32\]\[5\],51.42
_04749_,51.38
dmem.ram\[40\]\[9\],51.38
_03739_,51.36
_02090_,51.32
dmem.ram\[21\]\[13\],51.32
imem.rom\[1\]\[15\],51.32
_06820_,51.28
_06548_,51.26
dmem.ram\[16\]\[1\],51.26
_03308_,51.24
dmem.ram\[42\]\[6\],51.22
dmem.ram\[45\]\[10\],51.18
_07773_,51.16
_03824_,51.14
dmem.ram\[44\]\[7\],51.125
dmem.ram\[40\]\[8\],51.12
_03758_,51.1
dmem.ram\[47\]\[4\],51.02
dmem.ram\[26\]\[7\],50.965
_02645_,50.96
rr_ex_reg.instr_out\[15\],50.94
rr_ex_reg.RF_D2_Out\[0\],50.93
dmem.ram\[42\]\[5\],50.88
dmem.ram\[63\]\[3\],50.88
_04033_,50.86
_05418_,50.84
rr_ex_reg.RF_D2_Out\[9\],50.84
_03958_,50.78
_06281_,50.78
_07760_,50.76
_03466_,50.74
clknet_leaf_65_clk,50.74
dmem.ram\[6\]\[9\],50.725
dmem.ram\[11\]\[7\],50.72
_02481_,50.68
rr_ex_reg.RF_D2_Out\[2\],50.68
dmem.ram\[1\]\[5\],50.66
dmem.ram\[36\]\[14\],50.66
_01707_,50.62
dmem.ram\[16\]\[3\],50.62
dmem.ram\[18\]\[6\],50.58
clknet_leaf_125_clk,50.58
_04036_,50.56
_05934_,50.56
_08155_,50.56
dmem.ram\[44\]\[0\],50.56
dmem.ram\[42\]\[7\],50.54
clknet_leaf_148_clk,50.535
_06919_,50.525
_02671_,50.5
_07720_,50.5
_03184_,50.48
regfile.registerFile\[4\]\[5\],50.46
rr_ex_reg.RF_A2_Out\[1\],50.43
dmem.ram\[14\]\[2\],50.395
_03119_,50.32
dmem.ram\[0\]\[5\],50.32
dmem.ram\[17\]\[5\],50.3
_02785_,50.275
dmem.ram\[14\]\[3\],50.265
_06952_,50.22
dmem.ram\[61\]\[2\],50.205
dmem.ram\[50\]\[11\],50.16
dmem.ram\[54\]\[4\],50.12
dmem.ram\[1\]\[2\],50.1
dmem.ram\[54\]\[2\],50.1
regfile.registerFile\[7\]\[3\],50.08
_05930_,50.06
_07747_,50.02
dmem.ram\[40\]\[10\],50.02
dmem.ram\[7\]\[1\],50.02
_03792_,50
dmem.ram\[63\]\[1\],49.99
_03906_,49.985
_06871_,49.98
_05240_,49.86
dmem.ram\[30\]\[5\],49.85
dmem.ram\[42\]\[10\],49.845
_03513_,49.8
_05682_,49.8
clknet_leaf_86_clk,49.8
_03210_,49.76
_03256_,49.76
_07727_,49.74
rr_ex_reg.pc_next_out\[2\],49.71
imem.rom\[5\]\[4\],49.66
_07507_,49.64
_07621_,49.64
clknet_leaf_94_clk,49.64
_08161_,49.62
_05022_,49.52
_02708_,49.44
_06825_,49.42
_05223_,49.36
_06811_,49.3
dmem.ram\[55\]\[4\],49.3
dmem.ram\[17\]\[14\],49.28
dmem.ram\[6\]\[11\],49.265
_04063_,49.26
_04857_,49.26
_05881_,49.24
_03443_,49.22
if_id_reg.PC_Next_Out\[12\],49.22
_05133_,49.2
dmem.ram\[8\]\[0\],49.14
dmem.ram\[29\]\[6\],49.085
dmem.ram\[50\]\[13\],48.94
rr_ex_reg.pc_next_out\[1\],48.9
dmem.ram\[36\]\[7\],48.89
_03402_,48.86
dmem.ram\[57\]\[11\],48.81
dmem.ram\[27\]\[10\],48.76
dmem.ram\[45\]\[7\],48.755
dmem.ram\[20\]\[5\],48.75
_04140_,48.72
_05775_,48.72
_03174_,48.7
clknet_leaf_138_clk,48.7
dmem.ram\[8\]\[2\],48.68
_02715_,48.66
dmem.ram\[42\]\[1\],48.66
_06701_,48.61
_02270_,48.6
dmem.ram\[46\]\[9\],48.58
dmem.ram\[47\]\[7\],48.58
_02781_,48.54
_07899_,48.535
_01939_,48.52
_05419_,48.46
clknet_leaf_154_clk,48.44
dmem.ram\[22\]\[3\],48.435
_03796_,48.42
_03669_,48.405
_04874_,48.4
_06243_,48.4
_02811_,48.38
_03183_,48.36
_05697_,48.36
_08199_,48.36
_07380_,48.32
_04953_,48.3
_04881_,48.28
_07471_,48.28
dmem.ram\[34\]\[1\],48.28
_02680_,48.24
_03279_,48.24
net169,48.24
_03520_,48.22
dmem.ram\[33\]\[15\],48.2
_07756_,48.18
_01677_,48.15
_04174_,48.14
dmem.ram\[39\]\[15\],48.12
_06336_,48.08
dmem.ram\[36\]\[6\],48.025
_03460_,48.02
_05796_,48
_03306_,47.98
_07818_,47.98
dmem.ram\[37\]\[0\],47.98
if_id_reg.PC_Next_Out\[4\],47.98
dmem.ram\[6\]\[10\],47.965
net93,47.92
_05840_,47.9
dmem.ram\[24\]\[13\],47.9
_01674_,47.87
dmem.ram\[38\]\[8\],47.865
_03514_,47.85
_07763_,47.84
dmem.ram\[13\]\[15\],47.77
dmem.ram\[24\]\[5\],47.77
dmem.ram\[3\]\[4\],47.74
dmem.ram\[9\]\[8\],47.74
dmem.ram\[20\]\[4\],47.685
net164,47.675
_05463_,47.66
_06361_,47.66
dmem.ram\[35\]\[15\],47.66
_03026_,47.6
_03982_,47.6
_04530_,47.6
dmem.ram\[26\]\[4\],47.565
dmem.ram\[13\]\[5\],47.56
mm_wb_reg.Rd_Data_Out_PR\[1\],47.54
_03493_,47.48
dmem.ram\[16\]\[9\],47.48
regfile.registerFile\[1\]\[3\],47.48
clknet_leaf_132_clk,47.48
_04182_,47.45
_06635_,47.44
imem.rom\[5\]\[14\],47.44
dmem.ram\[60\]\[10\],47.42
dmem.ram\[38\]\[13\],47.405
_06735_,47.38
dmem.ram\[30\]\[13\],47.325
_07353_,47.32
_08111_,47.32
dmem.ram\[1\]\[1\],47.32
dmem.ram\[61\]\[13\],47.32
regfile.registerFile\[4\]\[8\],47.32
_04178_,47.28
_04007_,47.26
dmem.ram\[32\]\[8\],47.24
_03419_,47.2
_06422_,47.16
_03752_,47.14
_04273_,47.14
_02927_,47.1
_03706_,47.1
_05890_,47.04
dmem.ram\[12\]\[8\],47.025
_07615_,47.02
_03451_,46.99
_03705_,46.98
_05505_,46.95
_05197_,46.94
dmem.ram\[44\]\[6\],46.93
dmem.ram\[39\]\[12\],46.9
_02324_,46.88
_07010_,46.88
dmem.ram\[56\]\[10\],46.86
dmem.ram\[59\]\[2\],46.84
_03892_,46.82
dmem.ram\[33\]\[2\],46.82
dmem.ram\[16\]\[10\],46.8
rr_ex_reg.RF_D1_Out\[9\],46.8
dmem.ram\[52\]\[7\],46.765
dmem.ram\[56\]\[5\],46.74
_04136_,46.68
_04290_,46.68
dmem.ram\[51\]\[10\],46.64
dmem.ram\[5\]\[4\],46.595
_03385_,46.58
dmem.ram\[41\]\[10\],46.58
_02060_,46.56
_04856_,46.54
dmem.ram\[13\]\[7\],46.53
_03456_,46.48
_03542_,46.48
_01863_,46.46
_07762_,46.44
clknet_leaf_89_clk,46.44
clknet_leaf_41_clk,46.42
_02527_,46.38
_07604_,46.38
_08014_,46.375
_02999_,46.36
clknet_leaf_153_clk,46.36
dmem.ram\[26\]\[13\],46.325
dmem.ram\[46\]\[12\],46.32
_06874_,46.3
dmem.ram\[5\]\[15\],46.3
_07752_,46.24
dmem.ram\[40\]\[4\],46.24
_07606_,46.23
_03944_,46.2
_05286_,46.2
dmem.ram\[36\]\[11\],46.2
_02920_,46.16
_04485_,46.14
_06909_,46.135
_07023_,46.12
dmem.ram\[20\]\[14\],46.12
dmem.ram\[32\]\[13\],46.12
_03180_,46.11
dmem.ram\[29\]\[10\],46.1
dmem.ram\[3\]\[8\],46.1
dmem.ram\[57\]\[3\],46.08
_02911_,46.04
dmem.ram\[20\]\[9\],46.005
_07622_,46
_04769_,45.98
_05932_,45.96
dmem.ram\[40\]\[3\],45.96
_03218_,45.94
_06855_,45.94
_07487_,45.84
clknet_leaf_12_clk,45.84
_01799_,45.82
_03186_,45.82
_07667_,45.8
_08200_,45.8
_08093_,45.76
dmem.ram\[6\]\[7\],45.75
_03495_,45.74
dmem.ram\[16\]\[4\],45.71
_02843_,45.68
_03815_,45.68
clknet_leaf_220_clk,45.64
regfile.registerFile\[6\]\[1\],45.61
dmem.ram\[4\]\[8\],45.605
_01982_,45.6
_04804_,45.6
net173,45.58
_01746_,45.56
_07857_,45.56
_05818_,45.52
_03713_,45.5
_07652_,45.5
dmem.ram\[16\]\[5\],45.5
_05666_,45.46
_07661_,45.46
dmem.ram\[35\]\[1\],45.44
dmem.ram\[37\]\[11\],45.42
dmem.ram\[18\]\[0\],45.415
dmem.ram\[36\]\[1\],45.4
dmem.ram\[21\]\[14\],45.36
_04763_,45.355
_06637_,45.34
_07151_,45.32
_06617_,45.28
regfile.registerFile\[2\]\[6\],45.275
dmem.ram\[2\]\[7\],45.265
_02137_,45.26
dmem.ram\[45\]\[13\],45.26
dmem.ram\[50\]\[12\],45.26
dmem.ram\[6\]\[0\],45.185
_03461_,45.18
dmem.ram\[54\]\[14\],45.14
dmem.ram\[24\]\[4\],45.13
_04018_,45.12
_06440_,45.06
_07754_,45.04
dmem.ram\[49\]\[7\],45.03
dmem.ram\[22\]\[6\],45.025
dmem.ram\[5\]\[5\],44.99
_06092_,44.94
dmem.ram\[16\]\[12\],44.94
_06196_,44.935
_06339_,44.88
_07572_,44.88
_02006_,44.86
dmem.ram\[35\]\[0\],44.86
regfile.registerFile\[5\]\[2\],44.86
regfile.registerFile\[7\]\[12\],44.86
_03367_,44.84
_06675_,44.82
mm_wb_reg.Rd_Data_Out_PR\[8\],44.81
_06885_,44.8
_03819_,44.76
_08009_,44.76
regfile.registerFile\[2\]\[4\],44.76
dmem.ram\[37\]\[5\],44.755
_00181_,44.725
dmem.ram\[2\]\[10\],44.725
rr_ex_reg.pc_next_out\[11\],44.72
_04167_,44.7
_04567_,44.64
dmem.ram\[49\]\[15\],44.64
clknet_leaf_75_clk,44.62
dmem.ram\[9\]\[6\],44.6
_05577_,44.58
_02619_,44.56
_06622_,44.56
dmem.ram\[27\]\[9\],44.54
dmem.ram\[51\]\[5\],44.54
dmem.ram\[2\]\[11\],44.525
_04618_,44.51
dmem.ram\[40\]\[6\],44.5
_02975_,44.48
_03753_,44.44
_03715_,44.42
_05484_,44.4
_03469_,44.34
_06069_,44.29
dmem.ram\[16\]\[8\],44.26
dmem.ram\[15\]\[7\],44.2
_04160_,44.17
_02050_,44.14
_01718_,44.08
dmem.ram\[39\]\[0\],44.02
_06977_,43.92
imem.rom\[2\]\[2\],43.865
_01750_,43.86
_03257_,43.82
_05960_,43.82
_03167_,43.8
_02709_,43.78
dmem.ram\[18\]\[5\],43.765
_02967_,43.76
_06978_,43.76
_08119_,43.76
dmem.ram\[28\]\[7\],43.75
_03430_,43.74
_03459_,43.74
_08128_,43.74
rr_ex_reg.RF_D2_Out\[11\],43.7
_06927_,43.68
_04532_,43.66
_07789_,43.66
dmem.ram\[16\]\[6\],43.66
_06902_,43.64
_04134_,43.62
_04750_,43.62
_07035_,43.615
_07771_,43.6
dmem.ram\[30\]\[7\],43.59
dmem.ram\[0\]\[15\],43.58
dmem.ram\[10\]\[14\],43.565
_06806_,43.56
dmem.ram\[48\]\[5\],43.56
_05496_,43.54
_02543_,43.52
regfile.registerFile\[3\]\[13\],43.52
dmem.ram\[27\]\[11\],43.48
_07032_,43.46
dmem.ram\[54\]\[15\],43.4
_01651_,43.39
_04985_,43.38
dmem.ram\[32\]\[7\],43.38
dmem.ram\[58\]\[13\],43.37
_08210_,43.34
_07576_,43.32
dmem.ram\[54\]\[13\],43.32
_07028_,43.275
dmem.ram\[56\]\[11\],43.26
regfile.registerFile\[7\]\[10\],43.24
_07039_,43.18
regfile.registerFile\[7\]\[7\],43.16
regfile.registerFile\[4\]\[12\],43.12
dmem.ram\[29\]\[12\],43.1
dmem.ram\[23\]\[12\],43.08
dmem.ram\[27\]\[3\],43.04
_02823_,43.02
dmem.ram\[0\]\[7\],43.02
_04262_,43
dmem.ram\[63\]\[10\],42.98
dmem.ram\[59\]\[13\],42.96
dmem.ram\[15\]\[12\],42.94
dmem.ram\[39\]\[2\],42.92
dmem.ram\[24\]\[0\],42.9
_07050_,42.88
_07728_,42.88
_04345_,42.86
dmem.ram\[29\]\[11\],42.86
_02456_,42.84
dmem.ram\[18\]\[12\],42.805
_01891_,42.78
net122,42.76
_04997_,42.74
_06420_,42.74
dmem.ram\[11\]\[5\],42.74
dmem.ram\[17\]\[13\],42.72
dmem.ram\[46\]\[3\],42.7
dmem.ram\[24\]\[2\],42.68
net96,42.68
_01747_,42.675
_05249_,42.66
dmem.ram\[25\]\[6\],42.66
dmem.ram\[18\]\[10\],42.63
_04031_,42.62
_06758_,42.62
regfile.registerFile\[3\]\[7\],42.6
_03303_,42.58
_04512_,42.54
_06856_,42.48
_02120_,42.46
_03332_,42.46
_05727_,42.42
_07390_,42.4
_01779_,42.38
_04098_,42.38
_06684_,42.38
_03934_,42.36
_07790_,42.36
_07127_,42.32
dmem.ram\[11\]\[10\],42.3
dmem.ram\[61\]\[7\],42.285
_03158_,42.28
dmem.ram\[21\]\[12\],42.27
dmem.ram\[52\]\[3\],42.27
_02930_,42.26
_05692_,42.24
dmem.ram\[46\]\[0\],42.24
_05417_,42.22
_06433_,42.22
_06345_,42.16
_05986_,42.14
dmem.ram\[37\]\[15\],42.14
_04151_,42.1
_08134_,42.08
_06824_,42.04
imem.rom\[2\]\[0\],42.025
dmem.ram\[16\]\[14\],42.02
_05791_,42
_03051_,41.96
_04802_,41.96
_04016_,41.94
_07081_,41.94
dmem.ram\[39\]\[11\],41.94
clknet_leaf_147_clk,41.92
dmem.ram\[13\]\[14\],41.9
imem.rom\[2\]\[1\],41.89
_03470_,41.88
regfile.registerFile\[2\]\[14\],41.855
dmem.ram\[27\]\[7\],41.84
dmem.ram\[11\]\[2\],41.8
regfile.registerFile\[2\]\[1\],41.8
dmem.ram\[20\]\[6\],41.74
dmem.ram\[35\]\[3\],41.74
_03723_,41.7
dmem.ram\[15\]\[0\],41.7
dmem.ram\[5\]\[2\],41.7
ex_mm_reg.RF_D2_Out\[9\],41.66
regfile.registerFile\[1\]\[2\],41.62
_04937_,41.6
_05869_,41.6
dmem.ram\[25\]\[9\],41.6
dmem.ram\[12\]\[3\],41.53
_05276_,41.5
_05072_,41.48
dmem.ram\[6\]\[1\],41.465
_03135_,41.42
dmem.ram\[0\]\[12\],41.4
imem.rom\[15\]\[3\],41.36
dmem.ram\[50\]\[7\],41.32
dmem.ram\[7\]\[15\],41.3
dmem.ram\[9\]\[5\],41.3
dmem.ram\[0\]\[14\],41.28
regfile.registerFile\[7\]\[2\],41.28
dmem.ram\[36\]\[5\],41.27
dmem.ram\[0\]\[11\],41.26
_03507_,41.255
dmem.ram\[30\]\[4\],41.25
_02938_,41.24
_08112_,41.24
dmem.ram\[41\]\[13\],41.24
id_rr_reg.pc_next_out\[15\],41.22
_02918_,41.2
_07796_,41.2
_07939_,41.2
_01675_,41.18
rr_ex_reg.cntrl_out\[9\],41.175
_05217_,41.16
regfile.registerFile\[5\]\[7\],41.16
_03464_,41.14
_01972_,41.1
clknet_leaf_145_clk,41.09
_02661_,41
_07248_,41
_06005_,40.96
dmem.ram\[61\]\[5\],40.905
dmem.ram\[63\]\[13\],40.86
dmem.ram\[62\]\[12\],40.85
_07577_,40.8
dmem.ram\[3\]\[5\],40.8
_03359_,40.78
_03442_,40.78
regfile.registerFile\[3\]\[6\],40.78
_04101_,40.74
dmem.ram\[19\]\[5\],40.7
regfile.registerFile\[4\]\[10\],40.68
_02333_,40.66
dmem.ram\[15\]\[1\],40.66
_01806_,40.62
dmem.ram\[8\]\[7\],40.62
dmem.ram\[63\]\[15\],40.59
dmem.ram\[31\]\[5\],40.56
dmem.ram\[51\]\[11\],40.54
_02146_,40.5
_04957_,40.46
_07710_,40.46
_07715_,40.46
regfile.registerFile\[3\]\[2\],40.46
regfile.registerFile\[4\]\[2\],40.46
_08152_,40.42
_05985_,40.4
dmem.ram\[56\]\[8\],40.38
dmem.ram\[7\]\[4\],40.36
_06815_,40.34
_07612_,40.34
dmem.ram\[48\]\[7\],40.32
_07838_,40.26
_02842_,40.22
imem.rom\[4\]\[3\],40.22
_05304_,40.18
_07979_,40.18
dmem.ram\[57\]\[8\],40.18
dmem.ram\[5\]\[13\],40.18
_07721_,40.16
_07761_,40.16
dmem.ram\[34\]\[5\],40.12
dmem.ram\[40\]\[7\],40.12
dmem.ram\[61\]\[1\],40.12
_05280_,40.06
dmem.ram\[34\]\[2\],40.04
dmem.ram\[39\]\[13\],40.02
_03190_,40
_03822_,40
dmem.ram\[22\]\[0\],40
_07814_,39.98
_03712_,39.96
_04809_,39.96
id_rr_reg.instr_out\[10\],39.96
regfile.registerFile\[4\]\[14\],39.96
_04882_,39.94
_06886_,39.94
_03483_,39.92
_03738_,39.9
_04095_,39.895
_01797_,39.88
_05778_,39.88
_04113_,39.86
_04525_,39.86
regfile.registerFile\[4\]\[13\],39.86
regfile.registerFile\[5\]\[13\],39.84
dmem.ram\[24\]\[8\],39.78
dmem.ram\[48\]\[15\],39.76
_04378_,39.755
_02564_,39.74
dmem.ram\[32\]\[1\],39.74
_06411_,39.72
_01968_,39.69
_06882_,39.64
_07369_,39.64
regfile.registerFile\[0\]\[6\],39.64
_05014_,39.62
dmem.ram\[14\]\[0\],39.595
rr_ex_reg.RF_D1_Out\[7\],39.56
_05185_,39.54
_02208_,39.52
dmem.ram\[47\]\[3\],39.52
rr_ex_reg.pc_next_out\[15\],39.52
_02818_,39.5
_02892_,39.5
dmem.ram\[3\]\[3\],39.48
regfile.registerFile\[6\]\[12\],39.465
_03067_,39.44
dmem.ram\[15\]\[2\],39.4
dmem.ram\[41\]\[1\],39.38
_06890_,39.37
_05891_,39.325
_06081_,39.32
_06816_,39.32
dmem.ram\[20\]\[15\],39.32
_04009_,39.3
_06818_,39.28
dmem.ram\[37\]\[13\],39.28
_05811_,39.27
dmem.ram\[61\]\[0\],39.24
regfile.registerFile\[1\]\[7\],39.24
dmem.ram\[26\]\[5\],39.225
_03780_,39.22
_05943_,39.22
_02558_,39.2
if_id_reg.PC_Next_Out\[0\],39.2
_07307_,39.18
_03454_,39.16
dmem.ram\[63\]\[4\],39.14
_05649_,39.12
_07260_,39.12
_02430_,39.1
_06981_,39.1
_08037_,39.08
clknet_leaf_121_clk,39.08
_06085_,39.06
dmem.ram\[10\]\[13\],39.025
dmem.ram\[12\]\[12\],38.98
_06431_,38.96
dmem.ram\[3\]\[0\],38.96
_03178_,38.94
_08107_,38.94
dmem.ram\[25\]\[7\],38.88
_06405_,38.855
dmem.ram\[13\]\[4\],38.845
_07781_,38.84
clknet_leaf_97_clk,38.84
_02106_,38.82
dmem.ram\[19\]\[6\],38.82
_07182_,38.79
dmem.ram\[15\]\[6\],38.78
dmem.ram\[25\]\[12\],38.76
dmem.ram\[2\]\[4\],38.725
imem.rom\[10\]\[0\],38.725
_02759_,38.72
_03578_,38.72
_07209_,38.7
_03445_,38.68
_01913_,38.675
_03363_,38.66
_07298_,38.64
_08118_,38.64
_05038_,38.6
dmem.ram\[48\]\[2\],38.57
regfile.registerFile\[6\]\[5\],38.565
dmem.ram\[46\]\[4\],38.56
_04129_,38.52
_04565_,38.5
dmem.ram\[25\]\[13\],38.5
regfile.registerFile\[6\]\[11\],38.495
dmem.ram\[43\]\[10\],38.49
dmem.ram\[9\]\[11\],38.49
net189,38.48
net1291,38.44
_05216_,38.405
regfile.registerFile\[6\]\[6\],38.405
_04092_,38.4
_06972_,38.4
dmem.ram\[41\]\[15\],38.4
regfile.registerFile\[1\]\[4\],38.4
dmem.ram\[36\]\[3\],38.365
_06748_,38.36
_07777_,38.36
dmem.ram\[51\]\[2\],38.32
_07334_,38.3
_07559_,38.28
dmem.ram\[5\]\[1\],38.28
_06132_,38.26
_07619_,38.26
_04002_,38.24
_07620_,38.24
_08160_,38.22
_06780_,38.2
dmem.ram\[5\]\[12\],38.115
_03137_,38.1
_06854_,38.1
dmem.ram\[3\]\[1\],38.07
dmem.ram\[21\]\[1\],38.04
_04910_,38.01
_00001_,38
dmem.ram\[42\]\[0\],38
_01131_,37.985
_03243_,37.98
_08149_,37.96
dmem.ram\[29\]\[3\],37.955
_01823_,37.94
ex_mm_reg.RF_D2_Out\[8\],37.94
clknet_leaf_107_clk,37.94
dmem.ram\[41\]\[8\],37.93
dmem.ram\[28\]\[8\],37.925
_03310_,37.9
_04085_,37.9
dmem.ram\[33\]\[11\],37.9
dmem.ram\[17\]\[4\],37.895
_06248_,37.89
dmem.ram\[26\]\[1\],37.89
_06785_,37.88
_06830_,37.86
_07267_,37.86
dmem.ram\[54\]\[9\],37.86
_06080_,37.84
dmem.ram\[21\]\[2\],37.82
_07738_,37.8
dmem.ram\[18\]\[15\],37.8
dmem.ram\[44\]\[5\],37.79
_03840_,37.78
regfile.registerFile\[3\]\[12\],37.78
dmem.ram\[22\]\[2\],37.755
dmem.ram\[18\]\[9\],37.71
_04155_,37.68
dmem.ram\[25\]\[4\],37.68
regfile.registerFile\[7\]\[5\],37.68
_02881_,37.66
dmem.ram\[28\]\[5\],37.625
_06665_,37.62
_03248_,37.6
_05695_,37.6
dmem.ram\[33\]\[4\],37.6
dmem.ram\[36\]\[13\],37.6
dmem.ram\[59\]\[3\],37.6
regfile.registerFile\[6\]\[7\],37.595
dmem.ram\[10\]\[8\],37.585
_05213_,37.58
dmem.ram\[45\]\[4\],37.57
_01887_,37.56
dmem.ram\[57\]\[15\],37.56
ex_mm_reg.RF_D2_Out\[10\],37.54
_02085_,37.52
dmem.ram\[46\]\[8\],37.52
_02471_,37.5
_07904_,37.5
dmem.ram\[19\]\[3\],37.5
_02316_,37.48
_04170_,37.46
_02229_,37.44
_05661_,37.44
dmem.ram\[59\]\[5\],37.44
_04087_,37.42
_07817_,37.42
_07450_,37.4
_07793_,37.4
clknet_leaf_74_clk,37.38
_03472_,37.36
_07148_,37.335
dmem.ram\[17\]\[3\],37.3
_06044_,37.28
dmem.ram\[8\]\[4\],37.28
net452,37.28
_02505_,37.26
_04005_,37.26
_02392_,37.24
dmem.ram\[32\]\[3\],37.2
_02414_,37.16
_03213_,37.16
dmem.ram\[4\]\[10\],37.125
_02048_,37.12
_02955_,37.11
_02796_,37.1
_03179_,37.1
_06118_,37.08
_07226_,37.06
dmem.ram\[20\]\[10\],37.06
dmem.ram\[21\]\[3\],37
clknet_leaf_158_clk,36.98
_05789_,36.96
_03710_,36.94
_05872_,36.92
_07137_,36.92
net142,36.92
dmem.ram\[33\]\[10\],36.9
regfile.registerFile\[0\]\[11\],36.9
_04738_,36.88
_05138_,36.88
dmem.ram\[11\]\[1\],36.88
_02114_,36.86
dmem.ram\[22\]\[1\],36.84
regfile.registerFile\[4\]\[11\],36.84
dmem.ram\[49\]\[3\],36.83
_03830_,36.76
dmem.ram\[4\]\[7\],36.725
dmem.ram\[22\]\[5\],36.71
dmem.ram\[22\]\[8\],36.69
dmem.ram\[5\]\[7\],36.69
dmem.ram\[33\]\[13\],36.68
dmem.ram\[41\]\[6\],36.65
_03399_,36.62
dmem.ram\[15\]\[3\],36.58
dmem.ram\[10\]\[3\],36.555
_04103_,36.54
_05497_,36.52
_05760_,36.5
_02585_,36.48
regfile.registerFile\[6\]\[2\],36.465
regfile.registerFile\[1\]\[5\],36.45
_04941_,36.44
rr_ex_reg.RF_D1_Out\[13\],36.44
clknet_leaf_163_clk,36.44
_07697_,36.42
dmem.ram\[33\]\[7\],36.4
dmem.ram\[56\]\[0\],36.4
_01760_,36.38
_03929_,36.38
_07655_,36.34
_03728_,36.32
dmem.ram\[12\]\[11\],36.32
_02628_,36.31
_05407_,36.3
rr_ex_reg.RF_A1_Out\[0\],36.28
rr_ex_reg.RF_D1_Out\[2\],36.28
_03998_,36.26
_07887_,36.24
_04779_,36.22
_07102_,36.22
_07046_,36.2
dmem.ram\[54\]\[12\],36.17
_07078_,36.12
_03969_,36.1
_08057_,36
dmem.ram\[1\]\[8\],36
_07635_,35.98
dmem.ram\[23\]\[15\],35.96
dmem.ram\[6\]\[6\],35.945
_07147_,35.94
_08049_,35.94
dmem.ram\[12\]\[15\],35.94
_02308_,35.9
clknet_leaf_222_clk,35.9
_07315_,35.88
_07944_,35.88
_04011_,35.86
_04780_,35.86
_02125_,35.84
_06985_,35.82
_03017_,35.76
imem.rom\[4\]\[8\],35.76
dmem.ram\[34\]\[14\],35.755
dmem.ram\[11\]\[0\],35.74
dmem.ram\[51\]\[3\],35.7
dmem.ram\[51\]\[13\],35.68
_01757_,35.66
dmem.ram\[15\]\[15\],35.66
_03070_,35.61
_06109_,35.6
_07555_,35.6
dmem.ram\[60\]\[1\],35.6
_05028_,35.58
_07587_,35.58
dmem.ram\[28\]\[4\],35.58
dmem.ram\[5\]\[0\],35.58
dmem.ram\[10\]\[12\],35.565
_02705_,35.54
_06888_,35.52
dmem.ram\[12\]\[0\],35.46
_02802_,35.38
_07879_,35.38
ex_mm_reg.RF_D2_Out\[11\],35.38
_08239_,35.36
regfile.registerFile\[2\]\[10\],35.355
dmem.ram\[21\]\[9\],35.345
_03631_,35.32
_07063_,35.32
dmem.ram\[21\]\[15\],35.3
dmem.ram\[55\]\[5\],35.3
dmem.ram\[9\]\[10\],35.24
regfile.registerFile\[6\]\[4\],35.235
regfile.registerFile\[6\]\[3\],35.195
dmem.ram\[44\]\[4\],35.185
_01995_,35.18
_03482_,35.16
dmem.ram\[29\]\[7\],35.145
_07714_,35.14
_08146_,35.14
dmem.ram\[62\]\[5\],35.12
net85,35.12
dmem.ram\[10\]\[6\],35.105
dmem.ram\[0\]\[10\],35.1
_07859_,35.02
_06725_,34.98
_03857_,34.96
_08176_,34.955
if_id_reg.PC_Next_Out\[5\],34.94
_03627_,34.92
_07596_,34.9
dmem.ram\[19\]\[11\],34.88
dmem.ram\[43\]\[7\],34.86
dmem.ram\[52\]\[11\],34.86
_05321_,34.84
_05648_,34.84
dmem.ram\[57\]\[10\],34.84
dmem.ram\[32\]\[11\],34.8
_03981_,34.76
dmem.ram\[54\]\[6\],34.76
dmem.ram\[6\]\[12\],34.745
_05267_,34.72
_06429_,34.68
_07104_,34.68
dmem.ram\[8\]\[1\],34.66
regfile.registerFile\[2\]\[13\],34.65
_06708_,34.64
