net,length_um
la_sa_lm_sm_block.reg_data_form_id_128\[37\],12.7
net194,12.7
net1371,12.7
_00834_,12.685
_01102_,12.685
_01190_,12.68
_02253_,12.68
_06991_,12.68
_03435_,12.66
_06090_,12.66
_06495_,12.66
_06723_,12.66
dmem.ram\[31\]\[0\],12.66
_03217_,12.64
_04559_,12.64
_04837_,12.64
_05650_,12.64
net386,12.64
_03044_,12.62
_04679_,12.62
_05046_,12.62
_07186_,12.62
la_sa_lm_sm_block.reg_data_form_id_128\[68\],12.62
net927,12.62
_00406_,12.605
_03294_,12.6
_01222_,12.585
_01602_,12.585
instr_mem1.rom\[10\]\[8\],12.585
_02488_,12.58
_02944_,12.58
_03290_,12.58
_03628_,12.58
_04209_,12.58
_05174_,12.58
_05261_,12.58
_06751_,12.58
_07197_,12.58
net505,12.58
net823,12.58
_06545_,12.56
_07361_,12.56
instr_mem1.rom\[10\]\[10\],12.545
_03981_,12.54
dmem.ram\[15\]\[5\],12.54
net367,12.54
_03571_,12.53
debug_reg_data[9],12.52
_00841_,12.505
dmem.ram\[11\]\[7\],12.505
_06289_,12.5
_06719_,12.5
_07196_,12.5
instr_mem1.rom\[4\]\[13\],12.5
instr_mem1.rom\[7\]\[4\],12.5
net1301,12.5
_02038_,12.48
_07030_,12.48
_02080_,12.46
_05568_,12.46
dmem.ram\[32\]\[1\],12.46
dmem.ram\[62\]\[8\],12.46
instr_mem1.rom\[9\]\[0\],12.46
net412,12.46
_00604_,12.445
_01993_,12.44
_06129_,12.44
net1491,12.44
_03016_,12.42
_03045_,12.42
_03211_,12.42
_07095_,12.42
instr_mem1.rom\[4\]\[12\],12.42
instr_mem1.rom\[8\]\[10\],12.42
rr_ex_pipe_reg.pc_out\[14\],12.42
net419,12.405
_05104_,12.4
_06690_,12.4
net888,12.4
net1406,12.4
net1415,12.4
_00628_,12.365
dmem.ram\[23\]\[9\],12.345
dmem.ram\[37\]\[8\],12.345
_06000_,12.34
_06447_,12.34
dmem.ram\[13\]\[9\],12.325
_06899_,12.32
dmem.ram\[52\]\[7\],12.32
_01593_,12.305
instr_mem1.rom\[10\]\[3\],12.305
_04945_,12.3
_05433_,12.3
_06280_,12.3
_06558_,12.3
_06106_,12.28
net126,12.28
net188,12.28
net618,12.28
_00512_,12.265
_02058_,12.24
_04093_,12.24
_04315_,12.24
_05659_,12.24
_07216_,12.24
debug_mem_addr[5],12.24
la_sa_lm_sm_block.reg_data_form_id_128\[96\],12.24
_01568_,12.225
_04649_,12.2
_00508_,12.18
_00184_,12.165
_01635_,12.165
_01964_,12.16
_02258_,12.16
_05326_,12.16
_07376_,12.16
net154,12.16
net191,12.16
net619,12.16
net1423,12.16
_00616_,12.14
_02130_,12.14
_03810_,12.14
_07367_,12.14
carry_flag_port,12.14
debug_reg_data[6],12.14
dmem.ram\[1\]\[7\],12.125
_03222_,12.12
_03565_,12.12
_06181_,12.12
dmem.ram\[32\]\[4\],12.12
net647,12.12
_02895_,12.1
_02905_,12.1
_03931_,12.1
_05417_,12.1
_07221_,12.1
_04621_,12.08
_05527_,12.08
net277,12.08
dmem.ram\[1\]\[4\],12.07
net1409,12.06
_06578_,12.055
instr_mem1.rom\[6\]\[11\],12.045
_03783_,12.04
net551,12.04
net1079,12.04
net1243,12.04
_00840_,12.025
_00892_,12.025
_05108_,12.02
net1528,12.02
net1633,12.02
_06462_,12
instr_mem1.rom\[11\]\[5\],12
instr_mem1.rom\[5\]\[9\],12
net1440,12
net1510,12
dmem.ram\[36\]\[6\],11.98
net1343,11.98
net1530,11.98
_05060_,11.96
_05208_,11.96
_06259_,11.96
_06478_,11.96
dmem.ram\[18\]\[13\],11.96
dmem.ram\[49\]\[1\],11.96
_06887_,11.94
net889,11.94
net917,11.94
net1031,11.94
instr_mem1.rom\[10\]\[5\],11.925
_04556_,11.92
dmem.ram\[10\]\[3\],11.92
net1129,11.92
net1675,11.92
_00439_,11.905
la_sa_lm_sm_block.reg_data_form_id_128\[34\],11.9
_05061_,11.88
_06461_,11.88
_06517_,11.88
_00388_,11.865
_04493_,11.855
_01605_,11.845
_02864_,11.84
_05668_,11.84
_06273_,11.84
_07298_,11.84
dmem.ram\[33\]\[9\],11.84
instr_mem1.rom\[5\]\[2\],11.84
_03170_,11.82
_03370_,11.82
dmem.ram\[57\]\[7\],11.82
net245,11.82
instr_mem1.rom\[2\]\[3\],11.805
_04866_,11.8
_07378_,11.8
net525,11.8
net815,11.8
net878,11.8
net1266,11.8
net1612,11.8
_00103_,11.785
_01177_,11.785
_01878_,11.78
_02061_,11.78
_02146_,11.78
_03283_,11.78
_03707_,11.78
_05461_,11.78
_06747_,11.78
debug_mem_addr[0],11.78
debug_mem_addr[3],11.78
instr_mem1.rom\[13\]\[12\],11.78
instr_waddr[1],11.78
instr_waddr[2],11.78
instr_wdata[13],11.78
instr_we,11.78
dmem.ram\[5\]\[5\],11.765
_06455_,11.76
dmem.ram\[43\]\[13\],11.76
_00838_,11.745
_01632_,11.745
net368,11.745
_03215_,11.74
_03329_,11.74
_00880_,11.705
_00957_,11.705
instr_mem1.rom\[10\]\[9\],11.705
_01952_,11.7
_03326_,11.7
_04146_,11.7
_06161_,11.7
_06874_,11.7
dmem.ram\[32\]\[9\],11.7
la_sa_lm_sm_block.reg_data_form_id_128\[15\],11.7
net544,11.7
net770,11.7
net1446,11.7
net1677,11.7
debug_mem_data[10],11.68
debug_mem_data[8],11.68
debug_reg_data[15],11.68
debug_reg_data[7],11.68
debug_reg_data[8],11.68
instr_mem1.rom\[15\]\[8\],11.68
ir_port[13],11.68
ir_port[4],11.68
ir_port[6],11.68
ir_port[9],11.68
pc_out_port[0],11.68
pc_out_port[5],11.68
pc_out_port[6],11.68
pc_out_port[8],11.68
rr_ex_pipe_reg.cntrl_out\[0\],11.68
instr_mem1.rom\[10\]\[11\],11.665
_07318_,11.66
dmem.ram\[33\]\[13\],11.66
dmem.ram\[62\]\[7\],11.66
net476,11.66
net555,11.66
net598,11.66
net1013,11.66
net1276,11.66
_02103_,11.64
_03832_,11.64
_03836_,11.64
_04579_,11.63
_00314_,11.625
_03862_,11.62
_04112_,11.62
_05078_,11.62
_05463_,11.62
_06999_,11.62
net1569,11.62
_00420_,11.6
_01081_,11.6
_03960_,11.6
_03968_,11.6
_04357_,11.6
instr_mem1.rom\[7\]\[2\],11.6
net574,11.6
net671,11.6
net697,11.6
net772,11.6
instr_mem1.rom\[14\]\[8\],11.585
_01834_,11.58
_02184_,11.58
_02622_,11.58
_02834_,11.58
_03154_,11.58
_03471_,11.58
_05163_,11.58
_06474_,11.58
net1352,11.58
_03930_,11.56
_06054_,11.56
net374,11.56
net1048,11.56
net1323,11.56
net1438,11.56
_00819_,11.545
_02765_,11.54
_03528_,11.54
_05645_,11.54
_05749_,11.54
_05894_,11.54
_06768_,11.54
ex_mem_pipe_reg.RF_D1_Out\[1\],11.54
net785,11.54
_02272_,11.52
_03830_,11.52
_03993_,11.52
net583,11.52
net657,11.52
net1421,11.52
_01700_,11.505
_03314_,11.5
_04312_,11.5
_06458_,11.5
dmem.ram\[43\]\[15\],11.5
net1509,11.5
_05284_,11.49
_04879_,11.48
dmem.ram\[54\]\[5\],11.48
net1032,11.48
_03114_,11.46
dmem.ram\[15\]\[9\],11.46
net258,11.46
net575,11.46
net1547,11.46
net1662,11.46
_00828_,11.445
_05120_,11.44
_07131_,11.44
net894,11.44
net1324,11.44
_05041_,11.43
_03389_,11.42
_04476_,11.42
_05876_,11.42
dmem.ram\[43\]\[7\],11.42
_00931_,11.405
dmem.ram\[52\]\[4\],11.4
_00641_,11.395
_02516_,11.38
_06490_,11.38
net212,11.38
net514,11.38
net569,11.38
_02249_,11.37
instr_mem1.rom\[6\]\[9\],11.365
_03301_,11.36
dmem.ram\[35\]\[15\],11.36
la_sa_lm_sm_block.reg_data_form_id_128\[85\],11.36
net1329,11.36
_00963_,11.345
_01286_,11.345
_02119_,11.34
_02329_,11.34
_04905_,11.34
net1297,11.34
_00041_,11.325
instr_mem1.rom\[10\]\[6\],11.325
instr_mem1.rom\[6\]\[15\],11.325
_02514_,11.32
_02849_,11.32
_03076_,11.32
_04553_,11.32
_04614_,11.32
_05606_,11.32
_05875_,11.32
_06707_,11.32
_07008_,11.32
instr_mem1.rom\[11\]\[7\],11.32
net109,11.32
_00581_,11.305
_01491_,11.305
_01013_,11.3
_03119_,11.3
_00627_,11.285
_01339_,11.285
_02775_,11.28
_04513_,11.28
_05093_,11.28
_04235_,11.26
net577,11.26
_00432_,11.245
_01697_,11.245
la_sa_lm_sm_block.reg_data_form_id_128\[26\],11.245
_02133_,11.24
_03799_,11.24
_05318_,11.24
_06070_,11.24
_07063_,11.24
net22,11.24
net403,11.24
net779,11.24
net1142,11.24
net1235,11.24
_01150_,11.225
net133,11.22
net224,11.22
_00600_,11.205
_00885_,11.205
_00941_,11.205
_03476_,11.2
_04071_,11.2
_04365_,11.2
_06060_,11.2
_06785_,11.2
_07210_,11.2
net1536,11.2
_02163_,11.195
instr_mem1.rom\[14\]\[5\],11.185
_02804_,11.18
_03311_,11.18
_04010_,11.18
_01402_,11.165
_01495_,11.165
_01859_,11.16
_03015_,11.16
_03543_,11.16
_05276_,11.16
_05655_,11.16
_02157_,11.14
_04133_,11.14
_04228_,11.14
_06685_,11.14
net712,11.14
net959,11.14
net1170,11.14
net1298,11.14
_00560_,11.125
_00591_,11.125
_00869_,11.125
_00978_,11.125
_03550_,11.12
_05563_,11.12
_07290_,11.12
instr_mem1.rom\[11\]\[9\],11.12
instr_mem1.rom\[12\]\[8\],11.12
net608,11.12
net882,11.12
instr_mem1.rom\[14\]\[7\],11.105
_00398_,11.1
instr_mem1.rom\[7\]\[5\],11.1
net813,11.1
dmem.ram\[37\]\[15\],11.085
_03457_,11.08
ex_mem_pipe_reg.Instr_Out\[4\],11.08
net808,11.08
net1056,11.08
net1365,11.08
_04306_,11.06
_06867_,11.06
_01534_,11.04
_02915_,11.04
_04738_,11.04
_05386_,11.04
_04797_,11.03
_00917_,11.025
_01259_,11.025
net475,11.02
net1121,11.02
net1661,11.02
_05146_,11
_06925_,11
net327,11
net704,11
_00862_,10.985
_00154_,10.965
_00605_,10.965
dmem.ram\[29\]\[9\],10.965
_04596_,10.96
instr_mem1.rom\[5\]\[0\],10.96
_03250_,10.94
_06789_,10.94
_01003_,10.925
_03232_,10.92
_04366_,10.92
_04422_,10.92
_05920_,10.92
net561,10.92
_01610_,10.905
instr_mem1.rom\[2\]\[6\],10.905
_00048_,10.9
_02167_,10.9
la_sa_lm_sm_block.reg_data_form_id_128\[106\],10.9
net147,10.9
net169,10.9
net457,10.9
net470,10.9
net498,10.9
net526,10.9
net758,10.9
net883,10.9
net1620,10.9
net1680,10.9
_02011_,10.88
_03475_,10.88
net1624,10.88
_00954_,10.865
_03422_,10.86
_05075_,10.86
_05531_,10.86
_06686_,10.86
_07162_,10.86
clknet_leaf_195_clk,10.86
net353,10.86
net364,10.86
net1397,10.86
_00422_,10.845
dmem.ram\[20\]\[8\],10.84
net610,10.84
_00034_,10.825
_02229_,10.82
_02337_,10.82
_02642_,10.82
_03321_,10.82
_04004_,10.82
_05231_,10.82
net323,10.82
_03793_,10.8
_04739_,10.8
_04886_,10.8
_06910_,10.8
net362,10.8
net383,10.8
_00854_,10.785
_00896_,10.785
_00997_,10.785
_01503_,10.785
_01607_,10.785
_02045_,10.78
_02107_,10.78
_02398_,10.78
_02918_,10.78
_03018_,10.78
_04256_,10.78
_05579_,10.78
_06086_,10.78
net399,10.78
net964,10.78
net1020,10.78
net1071,10.78
net1176,10.78
net1685,10.78
net1693,10.78
_05062_,10.77
_06167_,10.76
_00824_,10.745
_00953_,10.745
_01496_,10.745
_02916_,10.74
_03858_,10.74
_04066_,10.74
_06158_,10.74
net857,10.74
net1095,10.74
net1183,10.74
net1207,10.74
_00847_,10.725
_03846_,10.72
_04826_,10.72
_00918_,10.705
_03083_,10.7
_03377_,10.7
_06242_,10.7
_06973_,10.7
_00765_,10.685
_05808_,10.68
net349,10.68
net593,10.68
net1193,10.68
_06563_,10.67
_00554_,10.665
_02798_,10.66
_02928_,10.66
_03111_,10.66
_03238_,10.66
_03774_,10.66
_04183_,10.66
_05524_,10.66
_05633_,10.66
_05925_,10.66
_06055_,10.66
_06449_,10.66
_06704_,10.66
instr_mem1.rom\[7\]\[10\],10.66
net1619,10.66
net1696,10.66
_05502_,10.64
_07233_,10.64
dmem.ram\[61\]\[6\],10.64
net609,10.64
net854,10.64
net1123,10.64
net1484,10.64
_00489_,10.625
_03173_,10.62
_06513_,10.62
_06572_,10.62
dmem.ram\[34\]\[15\],10.62
dmem.ram\[38\]\[4\],10.62
net730,10.62
net978,10.62
_06854_,10.615
_01294_,10.605
_01563_,10.605
_01702_,10.605
_01266_,10.6
_02569_,10.6
_03516_,10.6
_05841_,10.6
net1263,10.6
net621,10.585
_05572_,10.58
_06839_,10.58
dmem.ram\[10\]\[4\],10.58
_00055_,10.565
_01541_,10.56
_03767_,10.56
_06779_,10.56
net441,10.56
_01059_,10.54
_06616_,10.54
net796,10.54
net984,10.52
net1452,10.52
ir_port[12],10.51
_00346_,10.505
_01403_,10.505
instr_mem1.rom\[7\]\[14\],10.5
_00711_,10.495
dmem.ram\[56\]\[4\],10.48
net786,10.48
_00987_,10.465
_06178_,10.46
_06477_,10.46
net216,10.46
net714,10.46
net720,10.46
net1631,10.46
_00956_,10.445
_01630_,10.445
_02139_,10.44
_03352_,10.44
_04361_,10.44
_04979_,10.44
_07092_,10.44
net181,10.44
net454,10.44
net483,10.44
net519,10.44
net538,10.44
net545,10.44
net1697,10.44
_05186_,10.42
_05896_,10.42
_06248_,10.42
_06471_,10.42
dmem.ram\[54\]\[4\],10.42
net584,10.42
net1581,10.42
_00405_,10.405
_04367_,10.4
dmem.ram\[58\]\[13\],10.4
net235,10.4
net1492,10.4
_01636_,10.38
_05107_,10.38
_06777_,10.38
net1556,10.38
_02450_,10.36
_02725_,10.36
_03712_,10.36
_05519_,10.36
_06851_,10.36
_03423_,10.34
_04098_,10.34
_04810_,10.34
_05345_,10.34
_07152_,10.34
_07351_,10.34
net209,10.34
net1047,10.34
_02270_,10.32
_03193_,10.32
_03354_,10.32
_03506_,10.32
_04400_,10.32
_05651_,10.32
_06443_,10.32
_06879_,10.32
_07076_,10.32
net296,10.32
net565,10.32
net737,10.32
net871,10.32
net1028,10.32
net1460,10.32
net1580,10.32
net1636,10.32
_00452_,10.305
_01246_,10.305
_05468_,10.3
net629,10.3
_00116_,10.285
_01476_,10.285
_01628_,10.285
_02265_,10.28
_02374_,10.28
_04976_,10.28
_05215_,10.28
_05422_,10.28
_07227_,10.28
net726,10.28
net749,10.28
net773,10.28
net811,10.28
net1212,10.28
_01578_,10.265
_02412_,10.26
_04111_,10.26
_07114_,10.26
_07190_,10.26
_02797_,10.24
_02880_,10.24
_02932_,10.24
_02974_,10.24
_06724_,10.24
_07094_,10.24
net721,10.24
_01494_,10.225
_01784_,10.225
_00794_,10.22
_01347_,10.22
_02268_,10.22
_04786_,10.22
_07115_,10.22
net256,10.22
net586,10.22
net750,10.22
net986,10.22
net996,10.22
net1225,10.22
net1285,10.22
net1300,10.22
net1501,10.22
net1654,10.22
_00636_,10.205
instr_mem1.rom\[2\]\[11\],10.205
_03962_,10.2
_05653_,10.2
_05865_,10.2
net108,10.2
net488,10.2
net859,10.2
net1370,10.2
net1454,10.2
_00397_,10.18
_04547_,10.18
_04721_,10.18
net344,10.18
net940,10.18
net1185,10.18
net1402,10.18
net1597,10.18
dmem.ram\[9\]\[10\],10.165
_01238_,10.16
_01867_,10.16
_06740_,10.16
instr_mem1.rom\[13\]\[0\],10.16
instr_mem1.rom\[7\]\[8\],10.16
rr_ex_pipe_reg.RF_D2_Out\[14\],10.16
net1286,10.16
_00185_,10.145
_01392_,10.145
_01699_,10.145
_03936_,10.14
net1316,10.14
_01320_,10.125
instr_mem1.rom\[15\]\[0\],10.12
net690,10.12
net1598,10.12
_00230_,10.105
_02462_,10.1
_02508_,10.1
_04430_,10.1
_04999_,10.1
_05494_,10.1
_05613_,10.1
_07369_,10.1
la_sa_lm_sm_block.reg_data_form_id_128\[12\],10.1
net861,10.1
net1250,10.1
net1434,10.1
instr_mem1.rom\[13\]\[5\],10.08
net325,10.08
net700,10.08
net1178,10.08
_00826_,10.065
_01611_,10.065
_02283_,10.06
_03313_,10.06
la_sa_lm_sm_block.reg_data_form_id_128\[44\],10.06
net1113,10.06
net1187,10.06
net1435,10.06
net1590,10.06
_00030_,10.045
_00418_,10.045
_00679_,10.045
_01010_,10.045
_01229_,10.045
_01379_,10.045
_01818_,10.045
_02127_,10.04
_03605_,10.04
_05617_,10.04
_06557_,10.04
_07207_,10.04
dmem.ram\[33\]\[5\],10.04
dmem.ram\[41\]\[10\],10.04
dmem.ram\[41\]\[13\],10.04
instr_mem1.rom\[7\]\[13\],10.04
rr_ex_pipe_reg.RF_D2_Out\[13\],10.04
_00283_,10.025
dmem.ram\[7\]\[3\],10.025
_01582_,10.005
_03654_,10
_06516_,10
net151,10
net605,10
net640,10
_00871_,9.995
_01720_,9.985
_02032_,9.98
_04079_,9.98
_04373_,9.98
_05047_,9.98
_05239_,9.98
_05416_,9.98
_07012_,9.98
_07104_,9.98
debug_mem_data[0],9.98
ir_port[8],9.98
la_sa_lm_sm_block.reg_data_form_id_128\[70\],9.98
net350,9.98
net465,9.98
net508,9.98
net557,9.98
net1412,9.98
net1442,9.98
net1584,9.98
_02425_,9.96
_03519_,9.96
_04752_,9.96
_06743_,9.96
_07017_,9.96
net233,9.96
_00724_,9.945
_02743_,9.94
_02939_,9.94
_04075_,9.94
_04865_,9.94
_04894_,9.94
_05602_,9.94
_05703_,9.94
_06058_,9.94
_07070_,9.94
_07365_,9.94
if_id_pipe_reg.PC_Next_Out\[8\],9.94
instr_mem1.rom\[9\]\[1\],9.94
net306,9.94
dmem.ram\[22\]\[7\],9.92
dmem.ram\[34\]\[12\],9.92
_01435_,9.915
_06505_,9.915
_00310_,9.905
_01543_,9.905
_00770_,9.9
_02776_,9.9
_03751_,9.9
_04765_,9.9
_06862_,9.9
_06909_,9.9
_07035_,9.9
net155,9.9
net881,9.9
_02288_,9.88
_02962_,9.88
_03549_,9.88
_04290_,9.88
_00947_,9.865
_01014_,9.865
_01054_,9.865
instr_mem1.rom\[2\]\[8\],9.865
_03909_,9.86
_04184_,9.86
_04242_,9.86
_04359_,9.86
_04947_,9.86
_05577_,9.86
_06329_,9.86
_07040_,9.86
_07137_,9.86
_07187_,9.86
ex_mem_pipe_reg.RF_D1_Out\[5\],9.86
net753,9.86
net1110,9.86
net1128,9.86
net1234,9.86
net1312,9.86
net1322,9.86
net1543,9.86
net1626,9.86
_00392_,9.84
_03234_,9.84
_04545_,9.84
_04823_,9.84
_05771_,9.84
_06191_,9.84
net1502,9.84
_01271_,9.825
dmem.ram\[9\]\[15\],9.825
_01833_,9.82
_02748_,9.82
_06160_,9.82
_06266_,9.82
dmem.ram\[58\]\[6\],9.82
la_sa_lm_sm_block.reg_data_form_id_128\[52\],9.82
net836,9.82
net1320,9.82
net1467,9.82
net1627,9.82
dmem.ram\[26\]\[7\],9.815
_00634_,9.805
_02728_,9.8
_03014_,9.8
_04000_,9.8
dmem.ram\[52\]\[1\],9.8
_01719_,9.785
_01965_,9.78
_06165_,9.78
_06781_,9.78
_07373_,9.78
_00407_,9.76
_02323_,9.76
net207,9.76
net1353,9.76
net1504,9.76
_03847_,9.74
_03882_,9.74
_06756_,9.74
_07259_,9.74
instr_mem1.rom\[11\]\[4\],9.74
net1050,9.74
net1253,9.74
instr_mem1.rom\[14\]\[6\],9.725
_00732_,9.72
_00789_,9.72
_00879_,9.72
_01975_,9.72
_02498_,9.72
_06028_,9.72
_06965_,9.72
net600,9.72
net631,9.72
net705,9.72
net719,9.72
net723,9.72
net821,9.72
net877,9.72
net1122,9.72
net1232,9.72
net1668,9.72
_03322_,9.7
_05333_,9.7
_06788_,9.7
_06877_,9.7
net104,9.7
_01254_,9.685
_05479_,9.68
_06473_,9.68
net1345,9.68
net568,9.66
net954,9.66
net1279,9.66
net1401,9.66
_00601_,9.645
net421,9.645
_01505_,9.64
_04283_,9.64
instr_wdata[2],9.64
net322,9.64
net702,9.64
net1097,9.64
_04419_,9.62
net466,9.62
net740,9.6
instr_mem1.rom\[2\]\[4\],9.585
_03340_,9.58
dmem.ram\[33\]\[14\],9.58
_05236_,9.56
la_sa_lm_sm_block.reg_data_form_id_128\[71\],9.56
net1443,9.56
_06445_,9.55
_05328_,9.54
_05466_,9.54
net302,9.54
net467,9.54
instr_mem1.rom\[10\]\[14\],9.53
_00874_,9.525
_01827_,9.52
_05575_,9.52
_07125_,9.52
net157,9.52
net244,9.52
net269,9.52
net1051,9.52
net1694,9.52
_02537_,9.5
_03522_,9.5
_03692_,9.5
_04220_,9.5
_05467_,9.5
_07145_,9.5
net206,9.5
net261,9.5
net632,9.5
_03024_,9.48
_03454_,9.48
_03530_,9.48
_03737_,9.48
_04229_,9.48
_04502_,9.48
_05470_,9.48
_05539_,9.48
_05632_,9.48
_05638_,9.48
_06193_,9.48
_06712_,9.48
dmem.ram\[63\]\[0\],9.48
net144,9.48
net495,9.48
_00962_,9.465
_01464_,9.465
_01565_,9.465
_00754_,9.46
_05756_,9.46
_06311_,9.46
net733,9.46
net1532,9.45
_00973_,9.445
_01082_,9.445
_01546_,9.445
_01538_,9.44
_03264_,9.44
_03848_,9.44
_06136_,9.44
instr_mem1.rom\[15\]\[5\],9.44
_02121_,9.42
_02950_,9.42
_02959_,9.42
_04086_,9.42
_04224_,9.42
_06098_,9.42
_06610_,9.42
_07191_,9.42
_07343_,9.42
net132,9.42
net849,9.42
net864,9.42
net1014,9.42
_00865_,9.405
_00881_,9.405
_01037_,9.405
_01726_,9.405
_02173_,9.4
_03140_,9.4
_04335_,9.4
_04575_,9.4
_04640_,9.4
_04809_,9.4
_05151_,9.4
_05476_,9.4
_05822_,9.4
net771,9.4
net782,9.4
net803,9.4
net1237,9.4
net1579,9.4
net1660,9.4
_01768_,9.385
_05898_,9.38
instr_mem1.rom\[15\]\[9\],9.38
_01704_,9.365
_02149_,9.36
_02493_,9.36
_02675_,9.36
_03715_,9.36
_04395_,9.36
_06566_,9.36
_07189_,9.36
net145,9.36
net660,9.36
net684,9.36
net890,9.36
net903,9.36
net969,9.36
net1099,9.36
net1303,9.36
net1379,9.36
net1495,9.36
_05229_,9.35
_03216_,9.34
_03317_,9.34
instr_mem1.rom\[13\]\[14\],9.34
_01280_,9.325
_07188_,9.32
_07214_,9.32
la_sa_lm_sm_block.reg_data_form_id_128\[87\],9.32
net1008,9.32
net1678,9.32
_00707_,9.305
_00436_,9.3
_07101_,9.3
net661,9.3
net798,9.3
net837,9.3
net960,9.3
net1136,9.3
net1210,9.3
net1290,9.3
net1362,9.3
net1486,9.3
net1671,9.3
instr_mem1.rom\[14\]\[9\],9.285
net430,9.285
_03859_,9.28
_06555_,9.28
net276,9.28
net809,9.28
net1118,9.28
net1231,9.28
net1658,9.28
_00444_,9.26
_03532_,9.26
_03541_,9.26
_04287_,9.26
_04743_,9.26
net924,9.26
net1026,9.26
net1188,9.26
net1414,9.26
net1640,9.26
_00934_,9.245
dmem.ram\[17\]\[1\],9.245
_05196_,9.24
_05367_,9.24
_05599_,9.24
_06732_,9.24
instr_mem1.rom\[3\]\[8\],9.24
net1458,9.24
_00548_,9.225
_01621_,9.225
net1044,9.22
_02788_,9.2
_02954_,9.2
_05235_,9.2
net1053,9.2
net1230,9.2
_00543_,9.185
_00572_,9.185
_00580_,9.185
_01584_,9.18
_04218_,9.18
_06950_,9.18
net648,9.18
net1376,9.18
net1475,9.18
net507,9.17
_03542_,9.16
_04458_,9.16
_05923_,9.16
_06298_,9.16
_06496_,9.16
_00557_,9.14
_02615_,9.14
_02688_,9.14
_00637_,9.125
_00844_,9.125
_00924_,9.125
_02233_,9.12
_05005_,9.12
_06891_,9.12
instr_mem1.rom\[7\]\[7\],9.12
_00380_,9.105
dmem.ram\[13\]\[14\],9.105
_04899_,9.1
_05026_,9.1
_01050_,9.085
_05812_,9.08
_06692_,9.08
la_sa_lm_sm_block.reg_data_form_id_128\[13\],9.08
net356,9.08
net552,9.08
_02513_,9.06
_02971_,9.06
_03125_,9.06
_03442_,9.06
_06089_,9.06
instr_mem1.rom\[1\]\[14\],9.06
rr_ex_pipe_reg.pc_out\[3\],9.06
net255,9.06
net295,9.06
net512,9.06
net543,9.06
net1596,9.06
instr_mem1.rom\[2\]\[2\],9.05
_00476_,9.045
_00944_,9.045
_01145_,9.045
_04232_,9.04
_05348_,9.04
_06062_,9.04
_07279_,9.04
dmem.ram\[38\]\[0\],9.04
la_sa_lm_sm_block.reg_data_form_id_128\[25\],9.04
net230,9.04
net1374,9.04
_00801_,9.025
_02112_,9.02
_02494_,9.02
_02955_,9.02
_03039_,9.02
_03382_,9.02
_03716_,9.02
_05162_,9.02
_05177_,9.02
_05654_,9.02
_05751_,9.02
_06460_,9.02
_06500_,9.02
_06885_,9.02
_06975_,9.02
dmem.ram\[35\]\[2\],9.02
net1215,9.02
_00721_,9.015
_00693_,9.005
_00905_,9
_01950_,9
_00035_,8.985
_00257_,8.985
_00333_,8.985
_01214_,8.985
_01217_,8.985
_01243_,8.985
_01864_,8.98
_02808_,8.98
_03002_,8.98
_03928_,8.98
_04150_,8.98
_05501_,8.98
_06753_,8.98
rr_ex_pipe_reg.instr_out\[2\],8.98
_03415_,8.96
_03659_,8.96
_06721_,8.96
_07296_,8.96
debug_mem_data[11],8.96
debug_mem_data[14],8.96
debug_mem_data[4],8.96
ir_port[11],8.96
ir_port[15],8.96
ir_port[2],8.96
pc_out_port[1],8.96
pc_out_port[2],8.96
pc_out_port[4],8.96
pc_out_port[9],8.96
net1558,8.96
_00595_,8.945
_00955_,8.945
_02290_,8.94
_02321_,8.94
_02518_,8.94
_02900_,8.94
_03038_,8.94
_03860_,8.94
_04394_,8.94
_05509_,8.94
_06711_,8.94
instr_mem1.rom\[15\]\[15\],8.94
net433,8.94
net578,8.94
net830,8.94
net1164,8.94
net1351,8.94
net1354,8.94
net1540,8.94
net1592,8.94
debug_reg_data[4],8.93
_04293_,8.92
instr_mem1.rom\[11\]\[11\],8.92
_01248_,8.905
_01265_,8.905
_01408_,8.905
_01634_,8.905
_01691_,8.905
dmem.ram\[47\]\[10\],8.905
_02175_,8.9
_02352_,8.9
_02739_,8.9
_02999_,8.9
_03372_,8.9
_03857_,8.9
_03867_,8.9
_04135_,8.9
_04291_,8.9
_04320_,8.9
_04950_,8.9
_05911_,8.9
_05934_,8.9
_05965_,8.9
_06188_,8.9
_06218_,8.9
_06312_,8.9
_06518_,8.9
_06562_,8.9
_06568_,8.9
_06869_,8.9
dmem.ram\[35\]\[13\],8.9
net564,8.9
net953,8.9
_02710_,8.88
_06624_,8.88
_07272_,8.88
_02912_,8.86
_03589_,8.86
_03898_,8.86
_03970_,8.86
_04040_,8.86
_04561_,8.86
_04644_,8.86
_07107_,8.86
dmem.ram\[35\]\[4\],8.86
_01637_,8.845
_00159_,8.84
_00173_,8.84
_01034_,8.84
_01668_,8.84
_01692_,8.84
_02399_,8.84
_03305_,8.84
_06693_,8.84
debug_reg_data[3],8.84
instr_waddr[3],8.84
instr_wdata[14],8.84
instr_wdata[4],8.84
net645,8.84
net973,8.84
net1022,8.84
net1293,8.84
_04825_,8.83
_00597_,8.825
_02444_,8.82
_02803_,8.82
_03490_,8.82
_04449_,8.82
net596,8.82
net876,8.82
net902,8.82
net915,8.82
net934,8.82
net1203,8.82
net1299,8.82
net1363,8.82
net1549,8.82
_00428_,8.8
_00448_,8.8
_00525_,8.8
_01533_,8.8
