net,length_um
net450,12.74
net536,12.74
_00906_,12.735
_04440_,12.72
_04725_,12.72
_07186_,12.72
ex_mem_pipe_reg.ALU_Result_Out\[5\],12.72
rr_ex_pipe_reg.pc_out\[1\],12.715
_02086_,12.7
_02771_,12.7
_04561_,12.7
_06582_,12.7
dmem.ram\[6\]\[2\],12.7
instr_mem1.rom\[13\]\[11\],12.7
net1404,12.7
instr_mem1.rom\[2\]\[0\],12.69
_00138_,12.665
_06878_,12.66
_07007_,12.66
_07044_,12.66
dmem.ram\[6\]\[6\],12.66
_04876_,12.62
_04910_,12.62
_05126_,12.62
_05379_,12.62
debug_mem_data[4],12.62
pc_out_port[4],12.62
_00421_,12.605
_00674_,12.605
_02430_,12.6
_03519_,12.6
net184,12.6
_01588_,12.585
_01617_,12.585
_02137_,12.58
_02165_,12.58
_04948_,12.58
dmem.ram\[33\]\[8\],12.58
net240,12.58
net1133,12.58
net1430,12.58
_03720_,12.56
_05412_,12.56
_06237_,12.56
net259,12.56
_05733_,12.54
net362,12.54
_04846_,12.52
dmem.ram\[56\]\[8\],12.52
_03812_,12.5
_04599_,12.5
_05835_,12.5
_06975_,12.5
dmem.ram\[24\]\[7\],12.5
dmem.ram\[43\]\[12\],12.5
instr_mem1.rom\[11\]\[4\],12.5
net625,12.5
net890,12.5
_01067_,12.485
_03018_,12.48
_05552_,12.48
_07249_,12.48
dmem.ram\[15\]\[5\],12.48
net1618,12.48
_05551_,12.47
_06075_,12.46
dmem.ram\[10\]\[9\],12.46
net1358,12.46
_00826_,12.445
net1563,12.44
instr_mem1.rom\[11\]\[3\],12.43
dmem.ram\[19\]\[3\],12.425
_05826_,12.42
dmem.ram\[43\]\[11\],12.42
instr_mem1.rom\[9\]\[15\],12.42
_01147_,12.4
net495,12.4
_07233_,12.38
net975,12.38
net1079,12.38
instr_mem1.rom\[6\]\[5\],12.36
net741,12.36
_05466_,12.34
_06354_,12.34
_06504_,12.34
_06967_,12.34
_07259_,12.34
dmem.ram\[32\]\[3\],12.34
rr_ex_pipe_reg.pc_out\[15\],12.34
net645,12.32
net883,12.32
_00767_,12.305
_01594_,12.305
_01728_,12.305
_04883_,12.3
_05840_,12.3
dmem.ram\[19\]\[11\],12.3
ex_mem_pipe_reg.RF_D1_Out\[4\],12.3
net269,12.3
net329,12.3
net688,12.3
_00439_,12.28
_02030_,12.28
_02873_,12.28
_03481_,12.28
_06200_,12.28
net189,12.28
net224,12.28
net282,12.28
_00838_,12.265
instr_mem1.rom\[14\]\[6\],12.265
_04225_,12.26
_05578_,12.26
dmem.ram\[57\]\[1\],12.26
instr_mem1.rom\[3\]\[11\],12.26
rr_ex_pipe_reg.instr_out\[15\],12.26
net379,12.26
_01885_,12.24
_03109_,12.24
_04699_,12.24
_06455_,12.24
_06498_,12.24
_06781_,12.24
net170,12.24
net486,12.24
net832,12.24
net1113,12.24
_01711_,12.225
net142,12.22
_04970_,12.2
_05143_,12.2
dmem.ram\[19\]\[9\],12.2
_00614_,12.18
_05087_,12.18
_00742_,12.165
_00854_,12.165
_01882_,12.16
_02276_,12.16
_03028_,12.16
_03185_,12.16
_03746_,12.16
_03933_,12.16
_04288_,12.16
_04708_,12.16
_04810_,12.16
_06507_,12.16
ex_mem_pipe_reg.Instr_Out\[5\],12.16
net343,12.16
net1426,12.16
_02221_,12.14
_02437_,12.14
_03564_,12.14
_05375_,12.14
_07273_,12.14
net265,12.14
net816,12.14
_00783_,12.125
instr_mem1.rom\[6\]\[1\],12.125
net322,12.12
net637,12.12
dmem.ram\[23\]\[8\],12.11
instr_mem1.rom\[2\]\[6\],12.105
_02218_,12.1
_02702_,12.1
dmem.ram\[41\]\[3\],12.1
net631,12.1
net638,12.1
_02000_,12.08
_03399_,12.08
_03780_,12.08
_01388_,12.06
_04930_,12.06
dmem.ram\[11\]\[7\],12.06
net545,12.06
net745,12.06
net1416,12.06
_00000_,12.045
_05420_,12.04
_06230_,12.04
dmem.ram\[58\]\[11\],12.04
ex_mem_pipe_reg.ALU_Result_Out\[3\],12.04
net355,12.04
net579,12.04
dmem.ram\[3\]\[13\],12.03
_01519_,12.02
_01614_,12.02
_02022_,12.02
_02396_,12.02
dmem.ram\[41\]\[11\],12.02
la_sa_lm_sm_block.reg_data_form_id_128\[50\],12.02
net1213,12.02
net1494,12.02
_02172_,12
_03213_,12
_05030_,12
net242,12
_02511_,11.98
_05197_,11.98
_05292_,11.98
_01569_,11.975
dmem.ram\[21\]\[2\],11.97
_01071_,11.96
_01953_,11.96
_02855_,11.96
_03419_,11.96
_05535_,11.96
_05892_,11.96
_06387_,11.96
dmem.ram\[18\]\[2\],11.96
net1233,11.96
net1354,11.96
_00552_,11.945
_01412_,11.945
net602,11.945
_03731_,11.94
_06015_,11.94
ir_port[9],11.94
pc_out_port[5],11.94
_05204_,11.93
net458,11.93
_05513_,11.92
net433,11.92
net578,11.92
net1315,11.92
_02212_,11.88
_06961_,11.88
dmem.ram\[30\]\[3\],11.88
net869,11.88
_01287_,11.865
_01499_,11.865
_02268_,11.84
dmem.ram\[59\]\[11\],11.84
net1012,11.84
_01358_,11.825
dmem.ram\[1\]\[4\],11.825
_04341_,11.82
_07407_,11.82
net530,11.82
net557,11.82
instr_mem1.rom\[14\]\[7\],11.805
_05567_,11.8
_07069_,11.8
net267,11.8
_00471_,11.785
_00413_,11.78
_05150_,11.78
_06063_,11.78
_06585_,11.78
ex_mem_pipe_reg.RF_D1_Out\[3\],11.78
net185,11.78
net381,11.78
_02068_,11.76
net756,11.76
net1423,11.76
_02686_,11.72
_03420_,11.72
net513,11.72
net576,11.72
net581,11.72
net729,11.72
_00044_,11.705
_00484_,11.705
instr_mem1.rom\[6\]\[9\],11.705
_04317_,11.7
_05141_,11.7
_07000_,11.7
_07274_,11.7
net391,11.7
net573,11.7
_05930_,11.68
dmem.ram\[42\]\[7\],11.68
net803,11.68
net994,11.68
_01307_,11.665
_01637_,11.665
_05096_,11.66
_05690_,11.66
_06626_,11.66
_07201_,11.66
net660,11.66
net710,11.66
net732,11.66
net1408,11.66
_03011_,11.655
debug_reg_data[5],11.65
_01727_,11.645
_02532_,11.64
_02556_,11.64
_03527_,11.64
_05703_,11.64
_06621_,11.64
dmem.ram\[16\]\[6\],11.64
_01082_,11.625
_01632_,11.625
_00649_,11.62
_03369_,11.62
_05042_,11.62
_05261_,11.62
_05655_,11.62
_06580_,11.62
_07025_,11.62
net278,11.62
net826,11.62
_03699_,11.6
_04265_,11.6
_06700_,11.6
net972,11.6
_00027_,11.585
dmem.ram\[49\]\[0\],11.585
instr_mem1.rom\[14\]\[11\],11.585
_02331_,11.58
dmem.ram\[14\]\[10\],11.58
net415,11.58
net1453,11.58
_01078_,11.56
net738,11.56
net840,11.56
net1626,11.56
_00806_,11.545
_00917_,11.545
instr_mem1.rom\[14\]\[12\],11.545
_02181_,11.54
_05151_,11.54
dmem.ram\[16\]\[2\],11.54
dmem.ram\[40\]\[9\],11.54
net864,11.54
net1199,11.54
net1289,11.54
_00507_,11.525
_01654_,11.525
_05867_,11.52
_06397_,11.52
net1219,11.52
net1312,11.52
_01622_,11.505
_00075_,11.5
_07360_,11.5
_01019_,11.48
_07118_,11.48
net760,11.48
_03122_,11.46
_06991_,11.46
net496,11.46
net1581,11.46
_00434_,11.445
_00474_,11.445
_00751_,11.445
instr_mem1.rom\[11\]\[7\],11.44
net679,11.44
_01940_,11.42
dmem.ram\[33\]\[10\],11.42
instr_mem1.rom\[1\]\[1\],11.42
net112,11.42
net1615,11.42
instr_mem1.rom\[2\]\[7\],11.41
_02047_,11.4
_02789_,11.38
_03783_,11.38
_06394_,11.38
net970,11.38
_02777_,11.36
_04885_,11.36
_06022_,11.36
_06037_,11.36
_06969_,11.36
instr_waddr[1],11.36
instr_waddr[2],11.36
ir_port[4],11.36
net109,11.36
net383,11.36
net446,11.36
net968,11.36
net1029,11.36
instr_mem1.rom\[10\]\[1\],11.35
rr_ex_pipe_reg.RF_D1_Out\[1\],11.35
instr_mem1.rom\[6\]\[15\],11.345
_03986_,11.34
_04014_,11.34
_05010_,11.34
_05333_,11.34
dmem.ram\[63\]\[5\],11.325
_03296_,11.32
_03332_,11.32
instr_mem1.rom\[12\]\[2\],11.32
instr_mem1.rom\[1\]\[0\],11.32
instr_mem1.rom\[7\]\[6\],11.32
_01615_,11.285
_02388_,11.28
_03076_,11.28
_06348_,11.28
_07255_,11.28
net222,11.28
net354,11.28
_02717_,11.26
debug_mem_data[11],11.26
debug_mem_data[14],11.26
dmem.ram\[62\]\[10\],11.26
net330,11.26
_01613_,11.245
_01693_,11.245
la_sa_lm_sm_block.reg_data_form_id_128\[27\],11.245
_02356_,11.24
_03240_,11.24
_03352_,11.24
_03553_,11.24
_05347_,11.24
_07257_,11.24
instr_mem1.rom\[3\]\[2\],11.24
instr_mem1.rom\[11\]\[1\],11.22
instr_mem1.rom\[11\]\[8\],11.22
net517,11.22
_00741_,11.205
_03807_,11.2
_04500_,11.2
_04597_,11.2
_04766_,11.2
_04934_,11.2
_05610_,11.2
_06303_,11.2
_07226_,11.2
net1508,11.2
_02236_,11.18
_03636_,11.16
_04684_,11.16
_04800_,11.16
_05084_,11.16
_05399_,11.16
_06713_,11.16
_06793_,11.16
_07263_,11.16
_00019_,11.145
net836,11.14
net940,11.14
_04736_,11.12
_05747_,11.12
_06025_,11.12
_06873_,11.12
net469,11.12
net569,11.12
net1378,11.12
net1414,11.12
net1680,11.12
_00903_,11.1
_02235_,11.1
net628,11.1
net676,11.1
net1030,11.1
net1324,11.1
net1491,11.1
net1652,11.1
_00780_,11.085
_00805_,11.085
dmem.ram\[21\]\[15\],11.08
instr_mem1.rom\[13\]\[0\],11.08
net1464,11.08
_00308_,11.065
_01618_,11.065
_02247_,11.06
_02347_,11.06
net641,11.06
net936,11.06
_01024_,11.04
_02210_,11.04
dmem.ram\[16\]\[5\],11.04
dmem.ram\[53\]\[5\],11.04
instr_mem1.rom\[7\]\[1\],11.04
net1610,11.04
_00846_,11.025
_00954_,11.025
_01457_,11.025
_00651_,11.02
_02207_,11.02
_04028_,11.02
net1218,11.02
net1346,11.02
_06400_,11.005
ex_mem_pipe_reg.Instr_Out\[0\],11
instr_mem1.rom\[7\]\[7\],11
net1060,11
net1425,11
_06453_,10.99
_07141_,10.98
instr_mem1.rom\[11\]\[5\],10.98
net1045,10.98
_03393_,10.96
_04165_,10.96
_06156_,10.96
_01508_,10.945
_02995_,10.92
_03828_,10.92
_06115_,10.92
_06669_,10.92
_04742_,10.9
la_sa_lm_sm_block.reg_data_form_id_128\[72\],10.9
rr_ex_pipe_reg.pc_next_out\[3\],10.9
net594,10.9
net1446,10.9
net1624,10.9
_01715_,10.885
instr_mem1.rom\[10\]\[6\],10.885
_04836_,10.88
net176,10.88
_01253_,10.865
_02794_,10.86
_03032_,10.86
_05768_,10.86
_07055_,10.86
instr_mem1.rom\[13\]\[1\],10.86
net272,10.86
_00418_,10.845
_00627_,10.845
_00635_,10.84
net255,10.84
_00763_,10.825
_00960_,10.825
_02697_,10.82
_03221_,10.82
_05496_,10.82
_05579_,10.82
_06415_,10.82
net1462,10.82
_03680_,10.8
net547,10.8
net595,10.8
_00568_,10.785
_01506_,10.785
_02451_,10.78
_02913_,10.78
_02927_,10.78
_03264_,10.78
_03463_,10.78
_04303_,10.78
_04698_,10.78
_05045_,10.78
_05203_,10.78
_05385_,10.78
_05615_,10.78
_06117_,10.78
debug_reg_data[6],10.78
net186,10.78
net456,10.78
net461,10.78
net697,10.78
net1020,10.78
net1119,10.78
net1193,10.78
net1383,10.78
net1593,10.78
_05882_,10.775
dmem.ram\[33\]\[6\],10.76
_01910_,10.74
_02322_,10.74
_03006_,10.74
_03307_,10.74
_03380_,10.74
_03538_,10.74
_04358_,10.74
_06911_,10.74
ex_mem_pipe_reg.Instr_Out\[2\],10.74
la_sa_lm_sm_block.reg_data_form_id_128\[11\],10.74
net114,10.74
net896,10.74
net920,10.74
net987,10.74
_03237_,10.72
_06083_,10.72
_06298_,10.72
dmem.ram\[36\]\[13\],10.72
_02266_,10.7
_04385_,10.7
_05469_,10.7
_06181_,10.7
_07158_,10.7
dmem.ram\[32\]\[5\],10.68
net260,10.68
net521,10.68
net1139,10.68
net1313,10.68
_00547_,10.665
_00951_,10.665
_01932_,10.66
_02846_,10.66
_02919_,10.66
_05233_,10.66
_05834_,10.66
_06245_,10.66
_07247_,10.66
_07269_,10.66
la_sa_lm_sm_block.reg_data_form_id_128\[32\],10.66
net132,10.66
net325,10.66
net769,10.66
net1523,10.66
_06302_,10.64
net998,10.64
net1368,10.64
net1372,10.64
_03494_,10.62
_03684_,10.62
dmem.ram\[44\]\[7\],10.62
instr_mem1.rom\[15\]\[14\],10.62
net1410,10.62
_01890_,10.6
_02957_,10.6
_03259_,10.6
_04127_,10.6
_05024_,10.6
net1175,10.6
net1496,10.6
net1058,10.58
_00546_,10.565
_00579_,10.565
_00815_,10.565
_01691_,10.565
_01702_,10.565
_05183_,10.56
_07363_,10.56
net1351,10.56
_01213_,10.54
_04774_,10.54
debug_reg_data[15],10.54
debug_reg_data[7],10.54
instr_mem1.rom\[15\]\[9\],10.54
net783,10.54
_02042_,10.52
_04443_,10.52
net1552,10.52
_00117_,10.505
_00209_,10.5
_00376_,10.5
_04276_,10.5
_06428_,10.5
instr_mem1.rom\[1\]\[15\],10.5
net359,10.5
_00164_,10.465
_02061_,10.46
_03677_,10.46
net544,10.46
net553,10.46
net1056,10.46
_02513_,10.44
_05361_,10.44
_06192_,10.44
_07241_,10.44
if_id_pipe_reg.PC_Next_Out\[5\],10.44
net133,10.44
net323,10.44
net559,10.44
net1083,10.44
net1300,10.44
net1567,10.44
_00134_,10.435
_02337_,10.42
_03295_,10.42
_04126_,10.42
_06722_,10.42
net244,10.42
net296,10.42
net532,10.42
net1254,10.42
_02812_,10.4
_02904_,10.4
_02920_,10.4
_03227_,10.4
_03723_,10.4
_03799_,10.4
_06071_,10.4
_06099_,10.4
_06970_,10.4
dmem.ram\[44\]\[1\],10.4
_00307_,10.385
_01109_,10.385
_01131_,10.385
_05617_,10.38
net903,10.38
_01505_,10.365
_02254_,10.36
_03195_,10.36
_04485_,10.36
ex_mem_pipe_reg.Instr_Out\[1\],10.345
_02431_,10.34
_04439_,10.34
_05275_,10.34
_05461_,10.34
_07298_,10.34
la_sa_lm_sm_block.reg_data_form_id_128\[74\],10.34
net591,10.34
_00479_,10.325
_00549_,10.325
_01634_,10.325
instr_mem1.rom\[2\]\[15\],10.325
_02885_,10.32
_02945_,10.32
_04269_,10.32
_04562_,10.32
_05572_,10.32
_06210_,10.32
_06726_,10.32
dmem.ram\[19\]\[8\],10.32
net435,10.32
net468,10.32
net607,10.32
net651,10.32
net678,10.32
net844,10.32
net1109,10.32
net1151,10.32
net1431,10.32
_00064_,10.305
_00088_,10.305
_01473_,10.3
_04104_,10.3
instr_mem1.rom\[11\]\[9\],10.3
net1277,10.3
net1573,10.3
_01625_,10.285
_01838_,10.28
_02452_,10.28
_02800_,10.28
_03016_,10.28
_03444_,10.28
_04120_,10.28
_05452_,10.28
_06054_,10.28
_06222_,10.28
_06291_,10.28
_07192_,10.28
_07205_,10.28
net911,10.28
net988,10.28
net1643,10.28
_07405_,10.26
_00261_,10.245
net368,10.245
_03925_,10.24
_04570_,10.24
_04788_,10.24
_06775_,10.24
_07258_,10.24
net106,10.24
net119,10.24
net711,10.24
_00912_,10.22
_07130_,10.22
net771,10.22
net1198,10.22
net664,10.21
_00459_,10.205
net175,10.2
net501,10.2
net566,10.2
net759,10.2
net792,10.2
net1016,10.2
_04067_,10.18
net618,10.18
net718,10.18
net817,10.18
net1222,10.18
net1388,10.18
net1399,10.18
_01243_,10.165
_04812_,10.16
dmem.ram\[58\]\[8\],10.16
dmem.ram\[62\]\[14\],10.16
instr_mem1.rom\[15\]\[4\],10.16
instr_mem1.rom\[5\]\[10\],10.16
net1409,10.16
net1519,10.16
net1303,10.14
_01206_,10.125
_02152_,10.12
net1242,10.12
net1638,10.12
_00283_,10.105
_00753_,10.105
_00847_,10.105
_05156_,10.1
net1166,10.1
net1515,10.1
_02099_,10.08
_04985_,10.08
net341,10.08
net910,10.08
net1649,10.08
_00669_,10.065
_01087_,10.065
_02734_,10.06
_04852_,10.06
net1419,10.06
_01288_,10.045
_02196_,10.04
_03168_,10.04
_07157_,10.04
dmem.ram\[41\]\[0\],10.04
dmem.ram\[43\]\[6\],10.04
dmem.ram\[44\]\[12\],10.04
instr_mem1.rom\[15\]\[6\],10.03
_00604_,10.005
_00723_,10.005
_01025_,10.005
_01289_,10
rr_ex_pipe_reg.instr_out\[11\],10
net347,10
_01626_,9.985
_02371_,9.98
_03952_,9.98
_04313_,9.98
_04329_,9.98
_04722_,9.98
_04816_,9.98
_04830_,9.98
_05281_,9.98
_05981_,9.98
_06542_,9.98
ir_port[8],9.98
pc_out_port[10],9.98
pc_out_port[1],9.98
pc_out_port[9],9.98
net226,9.98
net470,9.98
net487,9.98
net509,9.98
net546,9.98
net550,9.98
net1306,9.98
net1336,9.98
net1679,9.98
_02488_,9.96
_04822_,9.96
net1395,9.96
_02180_,9.94
_02737_,9.94
_02821_,9.94
_03739_,9.94
_05416_,9.94
_06131_,9.94
_07236_,9.94
_07380_,9.94
dmem.ram\[59\]\[7\],9.94
_03891_,9.93
_00375_,9.92
_03212_,9.92
_03361_,9.92
_00498_,9.905
_00610_,9.905
_00634_,9.905
_01099_,9.905
_02854_,9.905
_03503_,9.9
_04224_,9.9
_05003_,9.9
net742,9.9
net1434,9.9
_00650_,9.88
_03180_,9.88
_03728_,9.88
_03855_,9.88
_03893_,9.88
_04352_,9.88
_07159_,9.88
_07336_,9.88
rr_ex_pipe_reg.pc_out\[6\],9.88
net444,9.88
net614,9.88
net640,9.88
net1244,9.88
_00118_,9.865
_00726_,9.865
_00931_,9.865
_03482_,9.86
_04146_,9.86
_05205_,9.86
_06130_,9.86
_06681_,9.86
_07195_,9.86
net130,9.86
net953,9.86
net960,9.86
net1015,9.86
net1064,9.86
net1595,9.86
net1622,9.86
net765,9.84
net1664,9.84
_00343_,9.825
_00454_,9.825
_00740_,9.825
_00898_,9.825
_01682_,9.825
_01880_,9.82
_02320_,9.82
_03798_,9.82
_04223_,9.82
_05103_,9.82
_05323_,9.82
_05581_,9.82
_06295_,9.82
_07082_,9.82
net1215,9.82
net1391,9.82
_04382_,9.8
_04752_,9.8
_06870_,9.8
_00681_,9.78
_02166_,9.78
_03431_,9.78
_03701_,9.78
_04163_,9.78
_05532_,9.78
_05682_,9.78
_06041_,9.78
_06073_,9.78
_01033_,9.765
_01017_,9.76
_01570_,9.76
_06617_,9.76
net740,9.76
net966,9.76
net999,9.76
net1112,9.76
net1417,9.76
net1458,9.76
_00727_,9.745
_01636_,9.745
instr_mem1.rom\[10\]\[9\],9.745
_05598_,9.74
_06129_,9.74
_06385_,9.74
_07254_,9.74
_07331_,9.74
instr_mem1.rom\[5\]\[0\],9.74
net861,9.74
net1601,9.74
_01274_,9.725
_05497_,9.72
_06618_,9.72
net1340,9.72
_00828_,9.705
_01101_,9.705
_05310_,9.7
instr_mem1.rom\[3\]\[5\],9.7
net1518,9.7
_01879_,9.68
_02359_,9.68
_06988_,9.68
dmem.ram\[43\]\[2\],9.68
net1072,9.68
net1140,9.68
net1295,9.68
net1493,9.68
_03263_,9.66
dmem.ram\[14\]\[7\],9.66
net739,9.66
net877,9.66
net1050,9.66
net1100,9.66
net1342,9.66
net1377,9.66
net1427,9.66
net1514,9.66
net1562,9.66
net1611,9.66
_00536_,9.645
_00962_,9.645
_01601_,9.645
_02285_,9.64
_02648_,9.64
_04062_,9.64
_04871_,9.64
debug_mem_data[10],9.64
debug_reg_data[8],9.64
instr_wdata[2],9.64
ir_port[6],9.64
pc_out_port[0],9.64
pc_out_port[6],9.64
pc_out_port[8],9.64
net767,9.64
net1048,9.64
net1489,9.64
net1597,9.64
_04455_,9.62
_04631_,9.62
_05885_,9.62
_06395_,9.62
dmem.ram\[56\]\[11\],9.62
_00452_,9.605
_00745_,9.605
_01934_,9.6
_02224_,9.6
net1107,9.6
net1655,9.6
_00480_,9.585
_00933_,9.585
_01493_,9.585
_01714_,9.585
_06406_,9.585
_02007_,9.58
_02227_,9.58
_06519_,9.58
rr_ex_pipe_reg.RF_D1_Out\[4\],9.58
net1196,9.58
_01179_,9.56
net277,9.54
net397,9.54
net700,9.54
net1229,9.54
_00295_,9.525
_00404_,9.52
_02566_,9.52
_02974_,9.52
_03255_,9.52
_04249_,9.52
_04628_,9.52
_04739_,9.52
_05114_,9.52
_06450_,9.52
_06798_,9.52
debug_mem_addr[0],9.52
debug_mem_addr[3],9.52
ex_mem_pipe_reg.RF_D1_Out\[2\],9.52
id_rr_pipe_reg.pc_out\[12\],9.52
instr_mem1.rom\[9\]\[0\],9.52
net144,9.52
net228,9.52
net332,9.52
net471,9.52
net1469,9.52
net1542,9.52
net1556,9.52
_00719_,9.505
_03508_,9.5
_03941_,9.5
_07183_,9.5
instr_mem1.rom\[13\]\[6\],9.5
net169,9.5
_01011_,9.485
_00671_,9.48
_02173_,9.48
_03174_,9.48
_03182_,9.48
_03452_,9.48
_03791_,9.48
_03861_,9.48
_04401_,9.48
_05534_,9.48
_06035_,9.48
_06644_,9.48
_07377_,9.48
net348,9.48
net699,9.48
_00859_,9.465
_00961_,9.465
_04971_,9.455
_00569_,9.445
_00728_,9.445
_01586_,9.445
_03112_,9.44
_03321_,9.44
_05750_,9.44
_06106_,9.44
net113,9.44
net570,9.44
_04768_,9.43
instr_mem1.rom\[6\]\[6\],9.43
_02783_,9.42
_03885_,9.42
_04164_,9.42
_06144_,9.42
_07075_,9.42
_07307_,9.42
net1329,9.42
_00450_,9.405
_01701_,9.405
_02487_,9.4
_03061_,9.4
_03531_,9.4
_04274_,9.4
_04987_,9.4
_05382_,9.4
_06212_,9.4
_06833_,9.4
_07353_,9.4
debug_mem_addr[5],9.4
dmem.ram\[41\]\[5\],9.4
instr_wdata[13],9.4
instr_we,9.4
net752,9.4
net818,9.4
net1154,9.4
net1216,9.4
net1322,9.4
net1645,9.4
_01453_,9.385
_01733_,9.385
_02691_,9.38
_04718_,9.38
_06244_,9.38
la_sa_lm_sm_block.reg_data_form_id_128\[105\],9.38
net252,9.38
_01123_,9.365
_01903_,9.36
_02026_,9.36
_03305_,9.36
_03647_,9.36
_03958_,9.36
_03970_,9.36
_04286_,9.36
_04305_,9.36
_05002_,9.36
_05916_,9.36
_06066_,9.36
_06556_,9.36
_06648_,9.36
_07117_,9.36
_07203_,9.36
net680,9.36
net1136,9.36
net1268,9.36
_00406_,9.34
_02354_,9.34
_06060_,9.34
_07246_,9.34
_05444_,9.32
_05564_,9.32
_06919_,9.32
instr_mem1.rom\[15\]\[10\],9.32
_00829_,9.3
_01072_,9.3
_01743_,9.3
_01815_,9.3
_05246_,9.3
net141,9.3
net621,9.3
net693,9.3
net808,9.3
net1000,9.3
net1101,9.3
net1150,9.3
net1161,9.3
net1299,9.3
net1350,9.3
net1588,9.3
_00111_,9.285
_04278_,9.28
_05324_,9.28
_07162_,9.28
_07279_,9.28
_07299_,9.28
la_sa_lm_sm_block.reg_data_form_id_128\[14\],9.28
net1114,9.28
net1360,9.28
net1603,9.28
_00711_,9.26
_02111_,9.26
_03224_,9.26
net747,9.26
net763,9.26
net1159,9.26
net1325,9.26
net316,9.245
net398,9.245
_03273_,9.24
dmem.ram\[20\]\[9\],9.24
instr_mem1.rom\[5\]\[15\],9.24
_00389_,9.225
_01589_,9.225
_03906_,9.22
_00539_,9.205
_01190_,9.205
_03175_,9.2
_04950_,9.2
_06762_,9.2
_07020_,9.2
net782,9.2
net1043,9.2
net1247,9.2
_00975_,9.185
_03027_,9.18
_04984_,9.18
_07284_,9.18
net230,9.18
net1129,9.18
net1225,9.18
net1479,9.18
net1480,9.18
instr_mem1.rom\[6\]\[0\],9.165
_00848_,9.16
_03254_,9.16
_04674_,9.16
_05357_,9.16
net1684,9.16
_02238_,9.14
net722,9.14
net1062,9.14
_03057_,9.12
_05107_,9.12
net996,9.12
net1437,9.12
net378,9.105
instr_waddr[0],9.09
_03823_,9.08
net477,9.08
_01481_,9.065
_02818_,9.06
_03253_,9.06
_04363_,9.06
_06615_,9.06
id_rr_pipe_reg.pc_next_out\[9\],9.06
net136,9.06
net571,9.06
net1548,9.06
net1685,9.06
_05404_,9.05
_01989_,9.04
_06189_,9.04
_07172_,9.04
_07239_,9.04
_01725_,9.025
_02602_,9.02
_02688_,9.02
_03222_,9.02
_03286_,9.02
_03289_,9.02
_03471_,9.02
_04102_,9.02
_04386_,9.02
_05008_,9.02
_05632_,9.02
_06111_,9.02
_06187_,9.02
_06846_,9.02
_07053_,9.02
_07084_,9.02
_07332_,9.02
instr_mem1.rom\[1\]\[8\],9.02
net1279,9.02
_00661_,9.005
_00974_,9.005
_00407_,8.985
_00886_,8.985
_01076_,8.985
_01092_,8.985
_01317_,8.985
_03475_,8.98
_03709_,8.98
_05015_,8.98
_05864_,8.98
la_sa_lm_sm_block.reg_data_form_id_128\[75\],8.98
net297,8.98
net774,8.98
_02449_,8.96
_02607_,8.96
_04765_,8.96
_05611_,8.96
_07137_,8.96
_07188_,8.96
debug_mem_data[0],8.96
debug_reg_data[3],8.96
ir_port[15],8.96
ir_port[2],8.96
pc_out_port[2],8.96
net234,8.96
net268,8.96
net1068,8.96
_00696_,8.945
_00762_,8.945
_00824_,8.945
_01687_,8.945
instr_mem1.rom\[14\]\[2\],8.945
_02474_,8.94
_02528_,8.94
_02808_,8.94
_03544_,8.94
_04217_,8.94
la_sa_lm_sm_block.reg_data_form_id_128\[106\],8.94
rr_ex_pipe_reg.RF_D1_Out\[7\],8.94
net63,8.94
net300,8.94
net610,8.94
net859,8.94
net1104,8.94
net1202,8.94
net1396,8.94
net1528,8.94
net1537,8.94
net1620,8.94
net1628,8.94
debug_reg_data[2],8.93
pc_out_port[3],8.93
_02230_,8.92
_04763_,8.92
_01819_,8.9
_02233_,8.9
_02755_,8.9
_03279_,8.9
_04337_,8.9
_04687_,8.9
_06040_,8.9
_06300_,8.9
_06633_,8.9
la_sa_lm_sm_block.reg_data_form_id_128\[40\],8.9
rr_ex_pipe_reg.RF_D2_Out\[15\],8.9
net192,8.9
net698,8.9
net847,8.9
net1209,8.9
_06420_,8.89
_02118_,8.88
_02142_,8.88
_04021_,8.88
_01164_,8.865
_02503_,8.86
_02797_,8.86
_03078_,8.86
_04057_,8.86
_04642_,8.86
_05370_,8.86
_05439_,8.86
_05443_,8.86
_06162_,8.86
_00632_,8.84
_00995_,8.84
_01016_,8.84
_01539_,8.84
_07093_,8.84
_07301_,8.84
_07354_,8.84
instr_waddr[3],8.84
instr_wdata[14],8.84
instr_wdata[4],8.84
net563,8.84
net863,8.84
net939,8.84
net995,8.84
net1093,8.84
net1124,8.84
net1545,8.84
net1549,8.84
_02525_,8.82
_03388_,8.82
_05887_,8.82
_07116_,8.82
_07187_,8.82
net779,8.82
net892,8.82
net982,8.82
net1448,8.82
net1687,8.82
_01163_,8.8
_01537_,8.8
_04998_,8.8
ex_mem_pipe_reg.Instr_Out\[7\],8.8
net947,8.8
net1086,8.8
_06242_,8.79
instr_mem1.rom\[6\]\[7\],8.785
_04438_,8.78
_07122_,8.78
dmem.ram\[12\]\[12\],8.78
net683,8.78
_00004_,8.765
_00116_,8.765
_01444_,8.765
_00140_,8.76
net790,8.76
net900,8.76
net1441,8.76
_00926_,8.745
_01795_,8.745
_06077_,8.74
_07100_,8.74
_07211_,8.74
net624,8.74
net691,8.74
net986,8.74
net1201,8.74
net1449,8.74
_00550_,8.725
net588,8.725
_05101_,8.72
debug_mem_data[1],8.72
debug_mem_data[8],8.72
