net,length_um
_05616_,26.02
dmem.ram\[21\]\[14\],26
dmem.ram\[1\]\[1\],25.98
dmem.ram\[24\]\[9\],25.98
_05550_,25.96
dmem.ram\[17\]\[7\],25.94
regfile.registerFile\[6\]\[5\],25.935
_06100_,25.92
dmem.ram\[33\]\[5\],25.92
dmem.ram\[60\]\[5\],25.885
dmem.ram\[37\]\[1\],25.88
dmem.ram\[4\]\[4\],25.865
imem.rom\[5\]\[13\],25.86
dmem.ram\[11\]\[2\],25.84
imem.rom\[0\]\[5\],25.84
rr_ex_reg.pc_next_out\[15\],25.82
regfile.registerFile\[0\]\[8\],25.8
dmem.ram\[30\]\[11\],25.785
_05035_,25.76
imem.rom\[5\]\[10\],25.76
dmem.ram\[3\]\[1\],25.74
_01777_,25.72
dmem.ram\[45\]\[14\],25.72
dmem.ram\[55\]\[8\],25.72
dmem.ram\[45\]\[4\],25.705
_00186_,25.685
_03648_,25.68
_02295_,25.66
dmem.ram\[37\]\[4\],25.645
dmem.ram\[49\]\[3\],25.64
regfile.registerFile\[6\]\[6\],25.64
_04399_,25.62
dmem.ram\[58\]\[7\],25.62
dmem.ram\[44\]\[0\],25.61
dmem.ram\[62\]\[10\],25.61
dmem.ram\[63\]\[5\],25.6
_06190_,25.58
dmem.ram\[41\]\[15\],25.58
dmem.ram\[48\]\[8\],25.58
dmem.ram\[6\]\[13\],25.57
_02007_,25.56
dmem.ram\[50\]\[4\],25.56
regfile.registerFile\[1\]\[4\],25.56
dmem.ram\[48\]\[13\],25.54
dmem.ram\[59\]\[6\],25.52
id_rr_reg.instr_out\[0\],25.52
regfile.registerFile\[4\]\[12\],25.52
dmem.ram\[29\]\[6\],25.505
_02646_,25.5
_06005_,25.5
dmem.ram\[62\]\[3\],25.5
dmem.ram\[20\]\[9\],25.49
dmem.ram\[32\]\[11\],25.48
dmem.ram\[42\]\[5\],25.46
_04256_,25.44
dmem.ram\[7\]\[5\],25.44
_05928_,25.43
dmem.ram\[40\]\[1\],25.32
_02553_,25.3
_03445_,25.28
regfile.registerFile\[3\]\[0\],25.28
_02711_,25.26
dmem.ram\[19\]\[7\],25.255
_03364_,25.24
dmem.ram\[15\]\[3\],25.24
_01723_,25.22
dmem.ram\[49\]\[2\],25.22
dmem.ram\[62\]\[8\],25.185
dmem.ram\[53\]\[3\],25.165
dmem.ram\[1\]\[9\],25.14
dmem.ram\[16\]\[9\],25.09
dmem.ram\[61\]\[0\],25.08
dmem.ram\[12\]\[9\],25.065
dmem.ram\[43\]\[2\],25.06
regfile.registerFile\[2\]\[11\],25.03
dmem.ram\[11\]\[9\],25.02
dmem.ram\[32\]\[8\],25.02
_01745_,24.98
dmem.ram\[6\]\[15\],24.97
dmem.ram\[41\]\[10\],24.96
dmem.ram\[32\]\[5\],24.94
mm_wb_reg.RegWrite_In,24.94
_05177_,24.92
regfile.registerFile\[1\]\[5\],24.92
dmem.ram\[63\]\[15\],24.9
_03873_,24.88
_02398_,24.84
_05041_,24.84
_05062_,24.84
regfile.registerFile\[3\]\[12\],24.84
dmem.ram\[12\]\[8\],24.825
_06003_,24.82
regfile.registerFile\[5\]\[3\],24.82
dmem.ram\[22\]\[4\],24.8
dmem.ram\[30\]\[8\],24.765
_02025_,24.76
_03533_,24.76
_05631_,24.76
dmem.ram\[49\]\[8\],24.76
dmem.ram\[35\]\[0\],24.74
dmem.ram\[62\]\[9\],24.71
dmem.ram\[2\]\[3\],24.705
dmem.ram\[59\]\[10\],24.7
dmem.ram\[60\]\[12\],24.7
dmem.ram\[54\]\[4\],24.69
_02184_,24.68
dmem.ram\[9\]\[10\],24.66
dmem.ram\[9\]\[1\],24.66
clknet_leaf_75_clk,24.64
_05594_,24.62
_05634_,24.62
dmem.ram\[12\]\[10\],24.62
_05588_,24.6
_05592_,24.6
_05979_,24.6
dmem.ram\[25\]\[13\],24.6
_06117_,24.56
_04365_,24.555
_04382_,24.54
_04131_,24.52
dmem.ram\[45\]\[10\],24.52
rr_ex_reg.RF_D1_Out\[7\],24.52
_03963_,24.5
_03970_,24.5
regfile.registerFile\[3\]\[10\],24.5
dmem.ram\[10\]\[14\],24.485
dmem.ram\[17\]\[12\],24.48
dmem.ram\[1\]\[2\],24.48
regfile.registerFile\[7\]\[10\],24.48
imem.rom\[10\]\[2\],24.47
_02462_,24.46
_02190_,24.38
_04296_,24.38
dmem.ram\[52\]\[2\],24.36
_03272_,24.34
dmem.ram\[52\]\[0\],24.34
dmem.ram\[23\]\[12\],24.32
_01951_,24.3
_06115_,24.3
dmem.ram\[58\]\[11\],24.3
dmem.ram\[21\]\[5\],24.265
dmem.ram\[40\]\[5\],24.22
dmem.ram\[50\]\[13\],24.22
dmem.ram\[6\]\[10\],24.22
regfile.registerFile\[6\]\[14\],24.215
dmem.ram\[19\]\[13\],24.2
dmem.ram\[53\]\[6\],24.175
_03612_,24.16
dmem.ram\[33\]\[8\],24.16
regfile.registerFile\[5\]\[4\],24.16
dmem.ram\[6\]\[4\],24.15
dmem.ram\[12\]\[3\],24.145
_02457_,24.14
dmem.ram\[46\]\[8\],24.14
dmem.ram\[57\]\[14\],24.14
dmem.ram\[26\]\[9\],24.125
_03058_,24.12
regfile.registerFile\[6\]\[2\],24.095
regfile.registerFile\[5\]\[7\],24.08
_04182_,24.06
_02294_,24.04
dmem.ram\[31\]\[7\],24.04
dmem.ram\[41\]\[2\],24.04
dmem.ram\[57\]\[0\],24.04
_04195_,24.02
_05920_,24.02
dmem.ram\[19\]\[11\],24.015
dmem.ram\[16\]\[3\],24
dmem.ram\[28\]\[4\],23.985
dmem.ram\[3\]\[3\],23.98
_02122_,23.96
_05726_,23.96
imem.rom\[2\]\[15\],23.93
_02726_,23.92
dmem.ram\[26\]\[1\],23.915
regfile.registerFile\[7\]\[0\],23.915
imem.rom\[10\]\[8\],23.905
dmem.ram\[5\]\[6\],23.89
_05864_,23.885
_04076_,23.88
dmem.ram\[37\]\[9\],23.88
dmem.ram\[45\]\[8\],23.88
dmem.ram\[1\]\[3\],23.87
_02317_,23.86
dmem.ram\[50\]\[6\],23.86
_02717_,23.84
_02722_,23.8
dmem.ram\[4\]\[0\],23.8
_05013_,23.78
dmem.ram\[50\]\[12\],23.77
net176,23.75
_05931_,23.72
imem.rom\[2\]\[1\],23.71
_02194_,23.7
_05513_,23.7
regfile.registerFile\[5\]\[8\],23.7
net206,23.7
dmem.ram\[36\]\[8\],23.69
_02664_,23.68
dmem.ram\[21\]\[11\],23.68
_05225_,23.66
dmem.ram\[0\]\[10\],23.66
dmem.ram\[14\]\[8\],23.65
dmem.ram\[34\]\[12\],23.64
dmem.ram\[22\]\[8\],23.585
imem.rom\[6\]\[8\],23.57
dmem.ram\[26\]\[12\],23.565
dmem.ram\[54\]\[6\],23.56
_01645_,23.54
_04005_,23.54
rr_ex_reg.RF_D2_Out\[5\],23.54
_04035_,23.52
dmem.ram\[17\]\[2\],23.5
_02389_,23.48
_04062_,23.46
_04975_,23.46
imem.rom\[6\]\[15\],23.445
dmem.ram\[45\]\[13\],23.44
_03650_,23.42
dmem.ram\[45\]\[0\],23.42
imem.rom\[15\]\[9\],23.42
_05477_,23.38
net333,23.38
dmem.ram\[12\]\[0\],23.36
dmem.ram\[32\]\[3\],23.36
dmem.ram\[42\]\[15\],23.36
dmem.ram\[43\]\[3\],23.36
dmem.ram\[12\]\[6\],23.345
_05918_,23.34
dmem.ram\[45\]\[6\],23.325
_00711_,23.32
_06149_,23.32
dmem.ram\[15\]\[13\],23.3
dmem.ram\[50\]\[7\],23.3
dmem.ram\[5\]\[14\],23.3
ex_mm_reg.RF_D2_Out\[12\],23.3
_02718_,23.28
dmem.ram\[17\]\[8\],23.26
_03835_,23.24
_03481_,23.2
dmem.ram\[1\]\[11\],23.2
dmem.ram\[42\]\[14\],23.2
dmem.ram\[63\]\[14\],23.2
_02883_,23.18
dmem.ram\[62\]\[11\],23.17
_02970_,23.16
_04324_,23.16
dmem.ram\[42\]\[4\],23.14
dmem.ram\[61\]\[15\],23.14
_02244_,23.12
dmem.ram\[40\]\[3\],23.12
dmem.ram\[46\]\[2\],23.12
imem.rom\[10\]\[4\],23.105
dmem.ram\[24\]\[5\],23.1
_05981_,23.08
dmem.ram\[6\]\[9\],23.07
_03996_,23.06
_05894_,23.06
dmem.ram\[60\]\[3\],23.06
dmem.ram\[28\]\[8\],23.045
dmem.ram\[29\]\[9\],23.045
_03565_,23.04
dmem.ram\[33\]\[14\],23.04
dmem.ram\[40\]\[10\],23.02
dmem.ram\[6\]\[11\],23.02
dmem.ram\[14\]\[13\],23.005
_03688_,23
dmem.ram\[26\]\[2\],22.975
_01977_,22.96
dmem.ram\[0\]\[1\],22.96
dmem.ram\[42\]\[9\],22.94
dmem.ram\[2\]\[10\],22.925
regfile.registerFile\[4\]\[11\],22.92
imem.rom\[6\]\[0\],22.905
dmem.ram\[21\]\[12\],22.9
rr_ex_reg.pc_next_out\[14\],22.9
regfile.registerFile\[2\]\[2\],22.89
dmem.ram\[5\]\[10\],22.885
_03484_,22.88
_04136_,22.88
dmem.ram\[43\]\[8\],22.88
regfile.registerFile\[1\]\[2\],22.88
dmem.ram\[59\]\[7\],22.87
dmem.ram\[63\]\[4\],22.86
dmem.ram\[22\]\[3\],22.85
dmem.ram\[38\]\[12\],22.845
_03790_,22.84
_04274_,22.84
_04316_,22.84
dmem.ram\[4\]\[1\],22.84
dmem.ram\[57\]\[5\],22.84
imem.rom\[13\]\[7\],22.84
regfile.registerFile\[3\]\[11\],22.84
dmem.ram\[18\]\[11\],22.83
_05043_,22.82
instr_wdata[9],22.82
regfile.registerFile\[1\]\[12\],22.82
regfile.registerFile\[2\]\[5\],22.795
_03561_,22.78
dmem.ram\[45\]\[7\],22.78
imem.rom\[12\]\[2\],22.78
_05951_,22.76
dmem.ram\[24\]\[0\],22.76
dmem.ram\[59\]\[14\],22.76
dmem.ram\[9\]\[3\],22.76
dmem.ram\[4\]\[6\],22.745
dmem.ram\[34\]\[5\],22.74
regfile.registerFile\[7\]\[8\],22.74
dmem.ram\[36\]\[0\],22.72
dmem.ram\[9\]\[8\],22.72
regfile.registerFile\[2\]\[1\],22.695
dmem.ram\[61\]\[6\],22.685
_01898_,22.68
_04858_,22.66
dmem.ram\[56\]\[13\],22.66
dmem.ram\[17\]\[0\],22.64
dmem.ram\[32\]\[2\],22.635
dmem.ram\[21\]\[13\],22.6
dmem.ram\[57\]\[2\],22.6
net351,22.6
dmem.ram\[50\]\[11\],22.58
_01937_,22.54
dmem.ram\[60\]\[0\],22.54
_03134_,22.52
dmem.ram\[34\]\[6\],22.5
_01545_,22.485
dmem.ram\[28\]\[9\],22.485
dmem.ram\[25\]\[11\],22.47
_02077_,22.46
dmem.ram\[16\]\[5\],22.46
net810,22.46
dmem.ram\[33\]\[11\],22.43
mm_wb_reg.Rd_Addr_Out_PR\[1\],22.42
_06118_,22.41
regfile.registerFile\[1\]\[3\],22.4
dmem.ram\[39\]\[9\],22.38
dmem.ram\[38\]\[1\],22.365
_05948_,22.36
imem.rom\[8\]\[6\],22.36
regfile.registerFile\[5\]\[12\],22.36
clknet_leaf_39_clk,22.36
dmem.ram\[0\]\[0\],22.34
dmem.ram\[24\]\[13\],22.34
dmem.ram\[44\]\[8\],22.34
regfile.registerFile\[3\]\[6\],22.32
_00057_,22.305
dmem.ram\[55\]\[11\],22.3
_05604_,22.28
dmem.ram\[52\]\[8\],22.26
rr_ex_reg.RF_D2_Out\[10\],22.26
regfile.registerFile\[0\]\[3\],22.2
_02792_,22.18
_03661_,22.18
_06409_,22.14
dmem.ram\[13\]\[8\],22.125
_01880_,22.12
dmem.ram\[62\]\[7\],22.12
dmem.ram\[29\]\[3\],22.105
dmem.ram\[39\]\[4\],22.1
dmem.ram\[22\]\[13\],22.085
_05467_,22.08
_05986_,22.08
dmem.ram\[54\]\[13\],22.08
regfile.registerFile\[7\]\[6\],22.08
net94,22.08
_02226_,22.04
dmem.ram\[39\]\[14\],22.04
regfile.registerFile\[6\]\[7\],22.035
dmem.ram\[35\]\[8\],22.02
dmem.ram\[46\]\[7\],22.02
_06017_,22
dmem.ram\[1\]\[15\],21.98
_02130_,21.96
dmem.ram\[63\]\[10\],21.96
dmem.ram\[63\]\[3\],21.96
dmem.ram\[54\]\[8\],21.94
_04959_,21.925
net421,21.9
dmem.ram\[14\]\[2\],21.89
dmem.ram\[31\]\[4\],21.89
dmem.ram\[39\]\[3\],21.89
dmem.ram\[13\]\[13\],21.88
dmem.ram\[31\]\[5\],21.88
imem.rom\[8\]\[3\],21.88
dmem.ram\[14\]\[7\],21.865
regfile.registerFile\[6\]\[9\],21.855
_04945_,21.84
dmem.ram\[0\]\[8\],21.84
dmem.ram\[15\]\[9\],21.84
ex_mm_reg.Rd_Data_Out_PR\[12\],21.84
_04294_,21.82
_01800_,21.8
_05194_,21.8
regfile.registerFile\[2\]\[7\],21.785
rr_ex_reg.cntrl_out\[9\],21.77
_04903_,21.76
dmem.ram\[43\]\[15\],21.76
regfile.registerFile\[7\]\[4\],21.75
regfile.registerFile\[2\]\[15\],21.735
dmem.ram\[43\]\[5\],21.72
dmem.ram\[52\]\[9\],21.72
regfile.registerFile\[7\]\[5\],21.72
_04082_,21.7
_05050_,21.7
regfile.registerFile\[0\]\[11\],21.7
dmem.ram\[4\]\[8\],21.685
dmem.ram\[12\]\[2\],21.64
dmem.ram\[46\]\[11\],21.64
regfile.registerFile\[0\]\[5\],21.64
regfile.registerFile\[1\]\[15\],21.64
net1533,21.64
_02287_,21.62
_02561_,21.62
dmem.ram\[11\]\[14\],21.62
dmem.ram\[25\]\[15\],21.62
_03849_,21.6
dmem.ram\[27\]\[10\],21.6
regfile.registerFile\[3\]\[14\],21.6
_04966_,21.58
regfile.registerFile\[5\]\[9\],21.58
_03334_,21.54
dmem.ram\[16\]\[6\],21.54
dmem.ram\[43\]\[4\],21.54
rr_ex_reg.RF_D2_Out\[11\],21.5
net148,21.5
dmem.ram\[10\]\[7\],21.485
dmem.ram\[17\]\[13\],21.48
dmem.ram\[55\]\[9\],21.48
regfile.registerFile\[4\]\[5\],21.46
dmem.ram\[57\]\[13\],21.44
regfile.registerFile\[6\]\[8\],21.43
_06111_,21.41
dmem.ram\[29\]\[5\],21.385
_02421_,21.38
dmem.ram\[38\]\[0\],21.35
dmem.ram\[5\]\[11\],21.34
imem.rom\[6\]\[7\],21.305
dmem.ram\[37\]\[12\],21.3
dmem.ram\[7\]\[15\],21.3
imem.rom\[4\]\[14\],21.3
regfile.registerFile\[2\]\[10\],21.29
_04721_,21.28
imem.rom\[4\]\[13\],21.28
regfile.registerFile\[0\]\[6\],21.28
dmem.ram\[41\]\[5\],21.26
_01950_,21.24
dmem.ram\[33\]\[9\],21.24
imem.rom\[0\]\[10\],21.24
_05478_,21.22
_03948_,21.2
_04394_,21.2
dmem.ram\[41\]\[14\],21.18
_03842_,21.16
_04258_,21.16
_02665_,21.15
dmem.ram\[38\]\[7\],21.15
_03275_,21.14
_05912_,21.14
dmem.ram\[60\]\[13\],21.14
imem.rom\[2\]\[2\],21.125
_03560_,21.12
dmem.ram\[15\]\[11\],21.12
dmem.ram\[35\]\[7\],21.12
dmem.ram\[57\]\[7\],21.12
dmem.ram\[5\]\[8\],21.105
imem.rom\[2\]\[12\],21.105
dmem.ram\[27\]\[1\],21.08
dmem.ram\[49\]\[7\],21.08
dmem.ram\[55\]\[2\],21.08
imem.rom\[7\]\[13\],21.08
dmem.ram\[10\]\[15\],21.065
dmem.ram\[12\]\[7\],21.04
dmem.ram\[29\]\[15\],21.04
dmem.ram\[20\]\[2\],21.02
dmem.ram\[18\]\[4\],21.005
regfile.registerFile\[5\]\[13\],21
dmem.ram\[5\]\[9\],20.985
dmem.ram\[59\]\[1\],20.98
_02360_,20.96
_02600_,20.96
_04708_,20.96
ex_mm_reg.Rd_Data_Out_PR\[2\],20.96
imem.rom\[0\]\[9\],20.96
net84,20.96
_03277_,20.92
regfile.registerFile\[0\]\[0\],20.87
dmem.ram\[16\]\[1\],20.86
_04317_,20.84
imem.rom\[8\]\[4\],20.84
_04958_,20.82
_04971_,20.82
dmem.ram\[13\]\[2\],20.8
dmem.ram\[23\]\[4\],20.8
imem.rom\[11\]\[2\],20.8
regfile.registerFile\[1\]\[9\],20.8
_05686_,20.785
dmem.ram\[13\]\[3\],20.78
dmem.ram\[44\]\[14\],20.77
dmem.ram\[10\]\[9\],20.745
dmem.ram\[14\]\[14\],20.745
_04175_,20.74
dmem.ram\[60\]\[2\],20.725
_05867_,20.72
dmem.ram\[44\]\[15\],20.72
dmem.ram\[13\]\[4\],20.71
regfile.registerFile\[2\]\[12\],20.71
dmem.ram\[58\]\[5\],20.7
_02674_,20.68
_05012_,20.68
_05962_,20.68
ex_mm_reg.RF_D2_Out\[8\],20.68
imem.rom\[1\]\[9\],20.66
regfile.registerFile\[2\]\[14\],20.65
_04273_,20.64
dmem.ram\[1\]\[13\],20.63
dmem.ram\[62\]\[12\],20.625
imem.rom\[8\]\[5\],20.62
imem.rom\[9\]\[8\],20.62
regfile.registerFile\[5\]\[2\],20.62
dmem.ram\[61\]\[4\],20.6
dmem.ram\[48\]\[15\],20.58
imem.rom\[11\]\[8\],20.58
imem.rom\[13\]\[6\],20.58
rr_ex_reg.RF_D2_Out\[9\],20.58
net588,20.58
imem.rom\[11\]\[3\],20.56
_04100_,20.54
dmem.ram\[25\]\[7\],20.54
dmem.ram\[33\]\[4\],20.54
regfile.registerFile\[5\]\[11\],20.54
dmem.ram\[58\]\[1\],20.52
dmem.ram\[29\]\[0\],20.51
dmem.ram\[54\]\[5\],20.5
_03551_,20.46
_03982_,20.46
dmem.ram\[2\]\[11\],20.445
regfile.registerFile\[0\]\[15\],20.44
net153,20.44
dmem.ram\[23\]\[2\],20.42
_04989_,20.4
dmem.ram\[40\]\[14\],20.4
imem.rom\[12\]\[15\],20.4
dmem.ram\[30\]\[0\],20.395
_03523_,20.38
_01130_,20.34
rr_ex_reg.RF_D2_Out\[14\],20.34
_02000_,20.32
_02301_,20.32
imem.rom\[0\]\[6\],20.3
_03609_,20.28
if_id_reg.PC_Next_Out\[15\],20.28
dmem.ram\[22\]\[11\],20.27
_04166_,20.26
dmem.ram\[2\]\[15\],20.26
dmem.ram\[17\]\[1\],20.24
dmem.ram\[62\]\[13\],20.21
_02299_,20.2
dmem.ram\[41\]\[3\],20.2
clknet_leaf_40_clk,20.2
_01755_,20.18
_06159_,20.18
dmem.ram\[12\]\[1\],20.18
regfile.registerFile\[3\]\[5\],20.165
dmem.ram\[44\]\[12\],20.16
ex_mm_reg.Rd_Data_Out_PR\[15\],20.16
dmem.ram\[29\]\[8\],20.145
ex_mm_reg.Rd_Data_Out_PR\[0\],20.14
dmem.ram\[30\]\[6\],20.125
dmem.ram\[39\]\[6\],20.12
dmem.ram\[58\]\[15\],20.12
_04397_,20.08
mem_out_mux.sel,20.08
dmem.ram\[29\]\[7\],20.065
_04403_,20.06
dmem.ram\[17\]\[14\],20.06
dmem.ram\[30\]\[15\],20.045
dmem.ram\[9\]\[2\],20.04
rr_ex_reg.RF_D1_Out\[3\],20.03
_03770_,20.02
dmem.ram\[21\]\[4\],20.02
_03514_,20
_06656_,20
dmem.ram\[3\]\[11\],20
dmem.ram\[5\]\[0\],20
dmem.ram\[26\]\[13\],19.985
_05584_,19.98
dmem.ram\[40\]\[8\],19.98
dmem.ram\[56\]\[6\],19.97
dmem.ram\[30\]\[10\],19.965
regfile.registerFile\[0\]\[12\],19.96
_03460_,19.95
dmem.ram\[26\]\[8\],19.925
_03545_,19.92
_06164_,19.92
regfile.registerFile\[7\]\[13\],19.92
rr_ex_reg.RF_D1_Out\[2\],19.92
imem.rom\[2\]\[8\],19.885
_05996_,19.88
dmem.ram\[20\]\[0\],19.88
dmem.ram\[23\]\[0\],19.88
dmem.ram\[7\]\[10\],19.88
imem.rom\[0\]\[2\],19.88
dmem.ram\[0\]\[14\],19.87
_02066_,19.86
_03876_,19.86
_05061_,19.86
dmem.ram\[50\]\[1\],19.86
dmem.ram\[53\]\[15\],19.86
dmem.ram\[58\]\[13\],19.86
dmem.ram\[23\]\[14\],19.84
_05032_,19.82
_05958_,19.82
dmem.ram\[0\]\[9\],19.82
dmem.ram\[57\]\[12\],19.82
dmem.ram\[62\]\[5\],19.81
imem.rom\[2\]\[4\],19.805
_02402_,19.8
dmem.ram\[37\]\[0\],19.8
imem.rom\[9\]\[5\],19.8
dmem.ram\[45\]\[2\],19.785
dmem.ram\[37\]\[15\],19.76
imem.rom\[8\]\[7\],19.76
net1200,19.76
dmem.ram\[13\]\[10\],19.7
dmem.ram\[28\]\[10\],19.7
imem.rom\[13\]\[0\],19.7
_03915_,19.68
dmem.ram\[28\]\[13\],19.665
_03518_,19.66
dmem.ram\[55\]\[1\],19.66
_05610_,19.64
dmem.ram\[32\]\[15\],19.64
imem.rom\[0\]\[7\],19.64
_04790_,19.62
dmem.ram\[23\]\[10\],19.62
regfile.registerFile\[7\]\[1\],19.62
dmem.ram\[30\]\[5\],19.57
_03501_,19.56
_04228_,19.54
_05021_,19.54
dmem.ram\[1\]\[10\],19.54
dmem.ram\[52\]\[15\],19.54
imem.rom\[4\]\[15\],19.52
dmem.ram\[10\]\[2\],19.505
dmem.ram\[63\]\[0\],19.5
imem.rom\[8\]\[9\],19.5
_01857_,19.48
_04325_,19.46
_05879_,19.46
dmem.ram\[41\]\[11\],19.46
dmem.ram\[17\]\[9\],19.45
imem.rom\[4\]\[4\],19.44
_02146_,19.42
_04089_,19.42
dmem.ram\[59\]\[4\],19.42
imem.rom\[0\]\[4\],19.42
imem.rom\[13\]\[13\],19.42
net53,19.42
net1355,19.42
_01876_,19.4
_02358_,19.4
_04395_,19.4
dmem.ram\[55\]\[15\],19.4
_02591_,19.38
dmem.ram\[8\]\[7\],19.38
_06010_,19.32
dmem.ram\[59\]\[0\],19.32
imem.rom\[14\]\[3\],19.305
dmem.ram\[54\]\[3\],19.3
_03911_,19.28
dmem.ram\[43\]\[9\],19.28
imem.rom\[7\]\[6\],19.28
_03793_,19.26
dmem.ram\[57\]\[9\],19.26
net174,19.24
dmem.ram\[17\]\[15\],19.23
regfile.registerFile\[3\]\[8\],19.22
_02055_,19.2
_02238_,19.2
dmem.ram\[48\]\[10\],19.2
_02770_,19.18
_04190_,19.18
imem.rom\[9\]\[0\],19.18
regfile.registerFile\[3\]\[13\],19.17
_03239_,19.16
dmem.ram\[50\]\[5\],19.16
dmem.ram\[14\]\[10\],19.125
dmem.ram\[8\]\[0\],19.12
_00721_,19.105
_03367_,19.1
_04985_,19.1
regfile.registerFile\[6\]\[0\],19.095
dmem.ram\[26\]\[10\],19.07
imem.rom\[13\]\[12\],19.06
dmem.ram\[10\]\[10\],19.05
dmem.ram\[37\]\[11\],19.04
dmem.ram\[61\]\[14\],19
_05601_,18.98
_06090_,18.98
regfile.registerFile\[0\]\[14\],18.96
_03195_,18.94
_04877_,18.94
imem.rom\[2\]\[9\],18.925
_04168_,18.92
dmem.ram\[48\]\[2\],18.92
dmem.ram\[49\]\[14\],18.92
dmem.ram\[45\]\[5\],18.905
_03897_,18.88
dmem.ram\[15\]\[8\],18.88
imem.rom\[6\]\[6\],18.865
imem.rom\[9\]\[13\],18.86
net1377,18.86
_03285_,18.82
_05666_,18.82
imem.rom\[3\]\[0\],18.82
imem.rom\[6\]\[12\],18.765
_02563_,18.76
_05471_,18.76
dmem.ram\[57\]\[15\],18.76
_02047_,18.74
dmem.ram\[41\]\[1\],18.74
dmem.ram\[55\]\[0\],18.74
dmem.ram\[58\]\[14\],18.74
imem.rom\[1\]\[10\],18.74
regfile.registerFile\[7\]\[11\],18.74
_03777_,18.73
_03974_,18.73
dmem.ram\[31\]\[10\],18.72
_00231_,18.685
_02445_,18.68
_02805_,18.68
dmem.ram\[15\]\[5\],18.66
mm_wb_reg.Rd_Data_Out_PR\[12\],18.66
_05498_,18.64
dmem.ram\[5\]\[13\],18.64
dmem.ram\[7\]\[1\],18.64
_04346_,18.6
dmem.ram\[35\]\[10\],18.6
imem.rom\[9\]\[11\],18.6
_02693_,18.58
_00443_,18.565
imem.rom\[10\]\[3\],18.565
net139,18.56
rr_ex_reg.RF_D2_Out\[3\],18.55
_05915_,18.54
dmem.ram\[1\]\[0\],18.54
dmem.ram\[5\]\[1\],18.54
_03634_,18.52
_03924_,18.52
dmem.ram\[37\]\[10\],18.52
regfile.registerFile\[7\]\[9\],18.52
dmem.ram\[46\]\[3\],18.5
imem.rom\[12\]\[12\],18.5
_02154_,18.48
_03322_,18.48
_03802_,18.48
regfile.registerFile\[4\]\[6\],18.48
net141,18.48
dmem.ram\[33\]\[7\],18.46
dmem.ram\[2\]\[0\],18.455
_01756_,18.44
_03452_,18.44
regfile.registerFile\[6\]\[11\],18.435
_04992_,18.42
dmem.ram\[11\]\[11\],18.42
_03269_,18.4
_03968_,18.4
dmem.ram\[23\]\[5\],18.4
dmem.ram\[42\]\[3\],18.4
imem.rom\[0\]\[11\],18.39
_05187_,18.38
_05482_,18.38
dmem.ram\[25\]\[1\],18.38
imem.rom\[7\]\[8\],18.38
net155,18.38
dmem.ram\[30\]\[1\],18.375
_02353_,18.36
dmem.ram\[26\]\[0\],18.36
dmem.ram\[45\]\[12\],18.36
dmem.ram\[55\]\[3\],18.36
dmem.ram\[56\]\[9\],18.36
dmem.ram\[8\]\[8\],18.36
regfile.registerFile\[3\]\[1\],18.36
_03282_,18.35
ex_mm_reg.Instr_Out\[13\],18.34
dmem.ram\[21\]\[8\],18.325
_05487_,18.32
imem.rom\[12\]\[0\],18.32
dmem.ram\[42\]\[6\],18.28
dmem.ram\[57\]\[8\],18.28
imem.rom\[5\]\[9\],18.28
dmem.ram\[45\]\[3\],18.265
_03940_,18.26
imem.rom\[3\]\[5\],18.26
dmem.ram\[2\]\[1\],18.25
net157,18.24
net1221,18.24
_02669_,18.22
_05925_,18.205
_02587_,18.2
imem.rom\[15\]\[7\],18.2
dmem.ram\[8\]\[2\],18.19
_05172_,18.18
imem.rom\[6\]\[14\],18.165
_02126_,18.16
_02199_,18.16
if_id_reg.PC_Next_Out\[4\],18.16
imem.rom\[8\]\[8\],18.16
_02288_,18.14
dmem.ram\[28\]\[1\],18.14
_04304_,18.12
debug_reg_data[13],18.12
dmem.ram\[46\]\[9\],18.12
_04279_,18.1
imem.rom\[12\]\[3\],18.09
dmem.ram\[25\]\[2\],18.06
regfile.registerFile\[2\]\[8\],18.05
_02456_,18.04
dmem.ram\[3\]\[0\],18.04
dmem.ram\[53\]\[11\],18.04
imem.rom\[6\]\[11\],18.025
_02636_,18.02
dmem.ram\[0\]\[12\],18.02
_03405_,18
_03987_,17.98
dmem.ram\[58\]\[9\],17.98
_04356_,17.965
net373,17.96
dmem.ram\[52\]\[5\],17.945
imem.rom\[10\]\[11\],17.945
_02290_,17.94
dmem.ram\[6\]\[8\],17.93
dmem.ram\[58\]\[10\],17.9
imem.rom\[0\]\[14\],17.9
imem.rom\[0\]\[8\],17.9
imem.rom\[15\]\[5\],17.9
dmem.ram\[29\]\[11\],17.88
id_rr_reg.instr_out\[2\],17.88
dmem.ram\[1\]\[14\],17.86
dmem.ram\[32\]\[12\],17.86
dmem.ram\[46\]\[5\],17.86
_02863_,17.84
imem.rom\[8\]\[12\],17.84
_02399_,17.82
_03607_,17.82
dmem.ram\[43\]\[7\],17.82
net1070,17.82
dmem.ram\[46\]\[6\],17.81
dmem.ram\[6\]\[7\],17.805
dmem.ram\[28\]\[14\],17.8
imem.rom\[11\]\[6\],17.8
imem.rom\[12\]\[13\],17.8
imem.rom\[12\]\[4\],17.8
dmem.ram\[38\]\[9\],17.79
dmem.ram\[5\]\[4\],17.785
_01859_,17.78
